Years,S(t)_pct
0.0,100.0
0.0027397260273972603,100.0
0.005479452054794521,100.0
0.00821917808219178,98.73310306246039
0.010958904109589041,98.40829761198724
0.0136986301369863,98.06263150003828
0.01643835616438356,97.85804353621728
0.019178082191780823,97.85804353621728
0.021917808219178082,97.85804353621728
0.024657534246575342,97.85804353621728
0.0273972602739726,97.85804353621728
0.030136986301369864,97.85804353621728
0.03287671232876712,97.85804353621728
0.03561643835616438,97.85804353621728
0.038356164383561646,97.85804353621728
0.0410958904109589,97.85804353621728
0.043835616438356165,97.85804353621728
0.04657534246575343,97.85804353621728
0.049315068493150684,97.85804353621728
0.052054794520547946,93.96785372133708
0.0547945205479452,92.87747996492664
0.057534246575342465,92.87747996492664
0.06027397260273973,92.87747996492664
0.06301369863013699,92.87747996492664
0.06575342465753424,91.91537902330325
0.0684931506849315,90.0681846219142
0.07123287671232877,88.92380719375528
0.07397260273972603,88.18450023638388
0.07671232876712329,88.18450023638388
0.07945205479452055,88.18450023638388
0.0821917808219178,88.18450023638388
0.08493150684931507,88.18450023638388
0.08767123287671233,88.18450023638388
0.09041095890410959,88.18450023638388
0.09315068493150686,88.18450023638388
0.0958904109589041,88.18450023638388
0.09863013698630137,88.18450023638388
0.10136986301369863,88.18450023638388
0.10410958904109589,88.18450023638388
0.10684931506849316,88.18450023638388
0.1095890410958904,88.18450023638388
0.11232876712328767,88.18450023638388
0.11506849315068493,88.18450023638388
0.1178082191780822,88.18450023638388
0.12054794520547946,88.18450023638388
0.1232876712328767,88.18450023638388
0.12602739726027398,88.18450023638388
0.12876712328767123,88.18450023638388
0.13150684931506848,88.18450023638388
0.13424657534246576,88.18450023638388
0.136986301369863,88.18450023638388
0.13972602739726028,88.18450023638388
0.14246575342465753,88.18450023638388
0.14520547945205478,88.18450023638388
0.14794520547945206,88.18450023638388
0.1506849315068493,87.98432079957331
0.15342465753424658,87.98432079957331
0.15616438356164383,87.98432079957331
0.1589041095890411,87.98432079957331
0.16164383561643836,86.70176299790113
0.1643835616438356,86.70176299790113
0.16712328767123288,86.70176299790113
0.16986301369863013,86.70176299790113
0.1726027397260274,86.70176299790113
0.17534246575342466,86.70176299790113
0.1780821917808219,86.70176299790113
0.18082191780821918,86.70176299790113
0.18356164383561643,86.70176299790113
0.1863013698630137,86.70176299790113
0.18904109589041096,86.70176299790113
0.1917808219178082,86.70176299790113
0.19452054794520549,86.70176299790113
0.19726027397260273,86.70176299790113
0.2,86.70176299790113
0.20273972602739726,86.70176299790113
0.2054794520547945,86.70176299790113
0.20821917808219179,86.70176299790113
0.21095890410958903,86.70176299790113
0.2136986301369863,86.70176299790113
0.21643835616438356,86.70176299790113
0.2191780821917808,86.70176299790113
0.2219178082191781,86.70176299790113
0.22465753424657534,86.70176299790113
0.2273972602739726,85.65882381949567
0.23013698630136986,85.65882381949567
0.2328767123287671,85.65882381949567
0.2356164383561644,85.65882381949567
0.23835616438356164,85.65882381949567
0.2410958904109589,85.65882381949567
0.24383561643835616,85.58128670961807
0.2465753424657534,84.72719298842176
0.2493150684931507,84.72719298842176
0.25205479452054796,84.72719298842176
0.2547945205479452,84.72719298842176
0.25753424657534246,84.72719298842176
0.2602739726027397,84.72719298842176
0.26301369863013696,84.72719298842176
0.26575342465753427,84.72719298842176
