Date,Balance,trend,residual,quantile_10,fitted_growth
2021-04-30,18989.197493887837,17005.13448385817,1984.0630100296657,15180.953776757171,16739.535683566246
2021-05-01,18750.8871196778,17009.15910210841,1741.7280175693886,15184.293060106484,16743.629578993412
2021-05-02,18582.11896334755,17013.183720358644,1568.9352429889077,15187.632343455793,16747.724475641884
2021-05-03,18674.87279980187,17017.208338608878,1657.6644611929914,15190.971626805103,16751.82037375652
2021-05-04,18851.078341118435,17021.232956859116,1829.845384259319,15194.310910154414,16755.91727358225
2021-05-05,18910.10645061828,17025.25757510935,1884.848875508931,15197.650193503725,16760.015175364057
2021-05-06,19329.986950560346,17029.282193359584,2300.7047572007614,15200.989476853036,16764.11407934698
2021-05-07,19445.41899424681,17033.306811609822,2412.112182636989,15204.328760202345,16768.213985776118
2021-05-08,19279.646626272974,17037.331429860056,2242.3151964129174,15207.668043551657,16772.314894896645
2021-05-09,19130.571600723124,17041.35604811029,2089.2155526128336,15211.007326900966,16776.416806953774
2021-05-10,19281.547100679032,17045.38066636053,2236.166434318504,15214.346610250279,16780.519722192792
2021-05-11,19322.92370428621,17049.405284610762,2273.518419675449,15217.685893599588,16784.62364085904
2021-05-12,19289.296041062727,17053.429902860997,2235.866138201731,15221.025176948899,16788.728563197925
2021-05-13,19199.36687284957,17057.45452111123,2141.9123517383377,15224.36446029821,16792.8344894549
2021-05-14,19097.110439421725,17061.47913936147,2035.6313000602568,15227.70374364752,16796.9414198755
2021-05-15,18994.262389388547,17065.503757611703,1928.7586317768437,15231.043026996831,16801.0493547053
2021-05-16,18892.718323623576,17069.528375861937,1823.189947761639,15234.38231034614,16805.158294189943
2021-05-17,18905.61679432407,17073.55299411217,1832.0638002118976,15237.721593695453,16809.268238575132
2021-05-18,18889.02039875143,17077.57761236241,1811.4427863890196,15241.060877044762,16813.379188106635
2021-05-19,18867.430131499284,17081.602230612643,1785.8279008866411,15244.400160394072,16817.491143030267
2021-05-20,18861.408916363845,17085.626848862878,1775.782067500968,15247.739443743383,16821.604103591915
2021-05-21,18868.84672606483,17089.651467113115,1779.1952589517132,15251.078727092694,16825.718070037525
2021-05-22,18774.96531580886,17093.67608536335,1681.289230445509,15254.418010442005,16829.833042613096
2021-05-23,18668.833265180543,17097.700703613584,1571.1325615669593,15257.757293791314,16833.949021564695
2021-05-24,18746.57720869736,17101.72532186382,1644.8518868335377,15261.096577140626,16838.066007138445
