Model,O/N_pct,1M_pct,3M_pct,6M_pct,1Y_pct,2Y_pct,3Y_pct,4Y_pct,5Y_pct,WAM_Years
Exponential,17.98491248079168,34.36731769543962,11.677230583562544,12.619236125143859,0.44245994288208845,0.08976098817395661,9.651969592084237e-05,1.037873121739411e-07,1.1160215607315287e-10,0.1319101748798834
Weibull,20.43696915044696,6.534957986387156,1.485003108907737,2.898087937000516,1.54544471362978,3.94588742393276,2.5695980853570433,1.9414211242304973,1.5729679337669729,0.6537582844693701
KaplanMeier,16.434589330408475,9.873670900130428,1.6500575373800193,0.19816025139425755,2.7277658719880282,4.015776305648557,0.39925682253344785,11.075255355418957,6.887531083428539,1.3798072842231157
LogNormal,18.563498843522027,6.374043442031152,1.488641164562112,2.851865464000842,1.4571821947922459,3.609367661643696,2.2675575666256638,1.6724392352562765,1.330706197781046,0.6253260842914143
LogLogistic,23.818670639891916,8.212883487079553,1.490317414085662,2.741651984635027,1.324384577859889,3.195633015135172,1.9570976038012302,1.4228189476963449,1.1210065383066732,0.4859350813637881
Flat,16.434589330408475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273972602739726
