Date,Balance,KMeans_Cluster,KMeans_Core_Label,KMeans_Core_Probability
2018-10-17,12582.613296571206,0,1,1
2018-10-18,12581.338157220414,0,1,1
2018-10-19,12585.872350493137,0,1,1
2018-10-20,12491.485698388831,0,1,1
2018-10-21,12407.675047535951,0,1,1
2018-10-22,12446.687185760724,0,1,1
2018-10-23,12436.76726501184,0,1,1
2018-10-24,12483.419532601663,0,1,1
2018-10-25,13041.852379014432,0,1,1
2018-10-26,13152.10412425847,0,1,1
2018-10-27,13031.466675817324,0,1,1
2018-10-28,12943.064662806177,0,1,1
2018-10-29,12976.586754098542,0,1,1
2018-10-30,13030.25233650218,0,1,1
2018-10-31,13101.19313722243,0,1,1
2018-11-01,13013.19562420404,0,1,1
2018-11-02,13002.625296876957,0,1,1
2018-11-03,12891.25836817219,0,1,1
2018-11-04,12799.552688507749,0,1,1
2018-11-05,12844.291007301135,0,1,1
2018-11-06,12746.377643171872,0,1,1
2018-11-07,12767.3423232946,0,1,1
2018-11-08,12733.839540134097,0,1,1
2018-11-09,12702.093646536096,0,1,1
2018-11-10,12606.927900972256,0,1,1
2018-11-11,12510.558851491112,0,1,1
2018-11-12,12485.844552238528,0,1,1
2018-11-13,12472.29361746247,0,1,1
2018-11-14,12452.4380501829,0,1,1
2018-11-15,12464.837081786742,0,1,1
2018-11-16,12447.337502337896,0,1,1
2018-11-17,12357.180669016365,0,1,1
2018-11-18,12284.681821306092,0,1,1
2018-11-19,12446.575325986574,0,1,1
2018-11-20,12359.65767072428,0,1,1
2018-11-21,12388.775002052083,0,1,1
2018-11-22,12803.431909489933,0,1,1
2018-11-23,12949.11953690538,0,1,1
2018-11-24,12839.490493770649,0,1,1
2018-11-25,12764.458583797646,0,1,1
2018-11-26,12857.960025458822,0,1,1
2018-11-27,12908.405026060114,0,1,1
2018-11-28,12992.021763559684,0,1,1
2018-11-29,13021.2072238336,0,1,1
2018-11-30,13157.72944815489,0,1,1
2018-12-01,12932.821114647206,0,1,1
2018-12-02,12796.779594839538,0,1,1
2018-12-03,12806.925780278254,0,1,1
2018-12-04,12816.446125919729,0,1,1
2018-12-05,12826.098058304511,0,1,1
2018-12-06,12810.6000614144,0,1,1
2018-12-07,12818.620658773154,0,1,1
2018-12-08,12709.697615074743,0,1,1
2018-12-09,12618.119410067884,0,1,1
2018-12-10,12604.883821359614,0,1,1
2018-12-11,12589.032144727,0,1,1
2018-12-12,12542.634156728249,0,1,1
2018-12-13,12516.99484152025,0,1,1
2018-12-14,12689.657106227492,0,1,1
2018-12-15,12607.468388319814,0,1,1
2018-12-16,12516.3680080308,0,1,1
2018-12-17,12558.940599349457,0,1,1
2018-12-18,12974.748962922698,0,1,1
2018-12-19,12977.806107884506,0,1,1
2018-12-20,13058.484002988478,0,1,1
2018-12-21,13240.356734891891,0,1,1
2018-12-22,13169.438461087366,0,1,1
2018-12-23,13060.691806305134,0,1,1
2018-12-24,13186.904295727138,0,1,1
2018-12-25,13092.169698003254,0,1,1
2018-12-26,13092.746646873304,0,1,1
2018-12-27,13159.623862035842,0,1,1
2018-12-28,13263.6847853646,0,1,1
2018-12-29,13152.515726437445,0,1,1
2018-12-30,13079.818482063536,0,1,1
2018-12-31,13228.402059670992,0,1,1
2019-01-01,12993.50544647885,0,1,1
2019-01-02,12983.880685680822,0,1,1
2019-01-03,12976.76475347527,0,1,1
2019-01-04,12975.803108403084,0,1,1
2019-01-05,12869.374693258556,0,1,1
2019-01-06,12759.90588646567,0,1,1
2019-01-07,12892.072987523376,0,1,1
2019-01-08,12872.42653914204,0,1,1
2019-01-09,12837.523604950147,0,1,1
2019-01-10,12801.95098870028,0,1,1
2019-01-11,12782.264969961088,0,1,1
2019-01-12,12673.573571067387,0,1,1
2019-01-13,12580.781377844423,0,1,1
2019-01-14,12589.887127110094,0,1,1
2019-01-15,12598.85044432916,0,1,1
2019-01-16,12585.637498896796,0,1,1
2019-01-17,12575.798350815176,0,1,1
2019-01-18,12757.520634286564,0,1,1
2019-01-19,12680.72330430298,0,1,1
2019-01-20,12590.587826280746,0,1,1
2019-01-21,12491.495398375484,0,1,1
2019-01-22,12624.153572885774,0,1,1
2019-01-23,12625.821048553287,0,1,1
2019-01-24,13053.511183418756,0,1,1
2019-01-25,13378.222771375202,0,1,1
2019-01-26,13279.464118081603,0,1,1
2019-01-27,13162.697972905906,0,1,1
2019-01-28,13365.989088302833,0,1,1
2019-01-29,13475.764629144564,0,1,1
2019-01-30,13561.851093584692,0,1,1
2019-01-31,13712.204835195487,0,1,1
2019-02-01,13316.549701902675,0,1,1
2019-02-02,13166.192898950472,0,1,1
2019-02-03,12915.948127561016,0,1,1
2019-02-04,13670.985371051394,0,1,1
2019-02-05,13598.673665125494,0,1,1
2019-02-06,13525.301516674226,0,1,1
2019-02-07,13526.522294032027,0,1,1
2019-02-08,13455.423830429714,0,1,1
2019-02-09,13360.843322736622,0,1,1
2019-02-10,13267.60953080767,0,1,1
2019-02-11,13220.097699330676,0,1,1
2019-02-12,13155.755762261197,0,1,1
2019-02-13,13093.962556302877,0,1,1
2019-02-14,13044.510915453868,0,1,1
2019-02-15,13059.397802795937,0,1,1
2019-02-16,12968.046656518416,0,1,1
2019-02-17,12887.020747522309,0,1,1
2019-02-18,12893.319349481271,0,1,1
2019-02-19,12918.875100861813,0,1,1
2019-02-20,13078.919459868614,0,1,1
2019-02-21,13056.663305740827,0,1,1
2019-02-22,13133.763994793666,0,1,1
2019-02-23,13038.517489623391,0,1,1
2019-02-24,12951.667589054869,0,1,1
2019-02-25,13520.25328389224,0,1,1
2019-02-26,13580.162492283787,0,1,1
2019-02-27,13770.644859823373,0,1,1
2019-02-28,13981.749680434754,0,1,1
2019-03-01,13646.308574151257,0,1,1
2019-03-02,13486.128154767708,0,1,1
2019-03-03,13353.246250794742,0,1,1
2019-03-04,13372.891665173378,0,1,1
2019-03-05,13366.359384837418,0,1,1
2019-03-06,13349.852748203326,0,1,1
2019-03-07,13328.63294268161,0,1,1
2019-03-08,13279.398528720214,0,1,1
2019-03-09,13167.940514927024,0,1,1
2019-03-10,13067.502296202338,0,1,1
2019-03-11,13054.095527833277,0,1,1
2019-03-12,13029.302261989682,0,1,1
2019-03-13,13000.240206854074,0,1,1
2019-03-14,12979.269892880033,0,1,1
2019-03-15,12963.655615241243,0,1,1
2019-03-16,12864.539502398977,0,1,1
2019-03-17,12778.780301565268,0,1,1
2019-03-18,12798.035610833678,0,1,1
2019-03-19,12793.656173456957,0,1,1
2019-03-20,12997.371750614022,0,1,1
2019-03-21,12965.854593053646,0,1,1
2019-03-22,13048.23654188591,0,1,1
2019-03-23,12948.69309235586,0,1,1
2019-03-24,12864.317497738535,0,1,1
2019-03-25,13459.262663030082,0,1,1
2019-03-26,13539.038329776797,0,1,1
2019-03-27,13581.629095487317,0,1,1
2019-03-28,13708.094269712852,0,1,1
2019-03-29,13790.080675733594,0,1,1
2019-03-30,13683.233442772713,0,1,1
2019-03-31,13579.463326870948,0,1,1
2019-04-01,13511.320592079486,0,1,1
2019-04-02,13483.32782296184,0,1,1
2019-04-03,13446.915761500326,0,1,1
2019-04-04,13468.213712501987,0,1,1
2019-04-05,13486.60388523974,0,1,1
2019-04-06,13374.168279033274,0,1,1
2019-04-07,13275.99280563812,0,1,1
2019-04-08,13292.223145019318,0,1,1
2019-04-09,13252.98397952995,0,1,1
2019-04-10,13227.503114831845,0,1,1
2019-04-11,13215.05307454549,0,1,1
2019-04-12,13240.700973216692,0,1,1
2019-04-13,13145.68517989181,0,1,1
2019-04-14,13058.699672810617,0,1,1
2019-04-15,13055.61389540746,0,1,1
2019-04-16,13035.78222886554,0,1,1
2019-04-17,13153.581851044231,0,1,1
2019-04-18,13133.003180093949,0,1,1
2019-04-19,13129.363030664485,0,1,1
2019-04-20,13034.40738985458,0,1,1
2019-04-21,12944.339441345415,0,1,1
2019-04-22,13007.40718021613,0,1,1
2019-04-23,13006.797700779256,0,1,1
2019-04-24,13047.420426000306,0,1,1
2019-04-25,13670.846143421724,0,1,1
2019-04-26,13827.591257699629,0,1,1
2019-04-27,13719.020244160036,0,1,1
2019-04-28,13626.645370853546,0,1,1
2019-04-29,13695.862584414204,0,1,1
2019-04-30,13888.987612328683,0,1,1
2019-05-01,13640.101773964454,0,1,1
2019-05-02,13625.811322498394,0,1,1
2019-05-03,13591.108024206082,0,1,1
2019-05-04,13479.650063546753,0,1,1
2019-05-05,13357.238726507816,0,1,1
2019-05-06,13379.363186021652,0,1,1
2019-05-07,13398.14318822661,0,1,1
2019-05-08,13403.652970083403,0,1,1
2019-05-09,13368.384217407298,0,1,1
2019-05-10,13335.528812254415,0,1,1
2019-05-11,13225.81722843069,0,1,1
2019-05-12,13123.128168082489,0,1,1
2019-05-13,13144.822805550037,0,1,1
2019-05-14,13126.526401012154,0,1,1
2019-05-15,13127.517332398676,0,1,1
2019-05-16,13126.202531501642,0,1,1
2019-05-17,13272.899711257358,0,1,1
2019-05-18,13170.91444223292,0,1,1
2019-05-19,13094.742206035327,0,1,1
2019-05-20,13002.165940918489,0,1,1
2019-05-21,13116.286776803488,0,1,1
2019-05-22,13028.02864167358,0,1,1
2019-05-23,13472.17995409955,0,1,1
2019-05-24,13710.080181760875,0,1,1
2019-05-25,13616.8488703223,0,1,1
2019-05-26,13515.694982214569,0,1,1
2019-05-27,13597.426997152186,0,1,1
2019-05-28,13726.042409234327,0,1,1
2019-05-29,13776.955621718222,0,1,1
2019-05-30,13846.899454214448,0,1,1
2019-05-31,13962.684022293668,0,1,1
2019-06-01,13721.776224985577,0,1,1
2019-06-02,13580.259324971545,0,1,1
2019-06-03,13675.004250670852,0,1,1
2019-06-04,13665.548455009372,0,1,1
2019-06-05,13587.024846027734,0,1,1
2019-06-06,13508.563798869893,0,1,1
2019-06-07,13530.557198110875,0,1,1
2019-06-08,13439.886684571831,0,1,1
2019-06-09,13346.514664048493,0,1,1
2019-06-10,13305.740226640724,0,1,1
2019-06-11,13264.425035800536,0,1,1
2019-06-12,13220.054669097786,0,1,1
2019-06-13,13214.000735853777,0,1,1
2019-06-14,13213.072778182348,0,1,1
2019-06-15,13121.512321368496,0,1,1
2019-06-16,13037.52852015266,0,1,1
2019-06-17,13041.063036324438,0,1,1
2019-06-18,13017.92515323831,0,1,1
2019-06-19,13156.155429863076,0,1,1
2019-06-20,13131.686560416025,0,1,1
2019-06-21,13159.802666577523,0,1,1
2019-06-22,13096.300543213392,0,1,1
2019-06-23,13007.19925567205,0,1,1
2019-06-24,13074.652648402858,0,1,1
2019-06-25,13592.74400425935,0,1,1
2019-06-26,13654.671462380931,0,1,1
2019-06-27,13721.453698841497,0,1,1
2019-06-28,13913.752908212187,0,1,1
2019-06-29,13800.054053715685,0,1,1
2019-06-30,13752.367556818665,0,1,1
2019-07-01,13689.88425370522,0,1,1
2019-07-02,13656.14555270915,0,1,1
2019-07-03,13639.002906041676,0,1,1
2019-07-04,13628.59015866034,0,1,1
2019-07-05,13662.63436058416,0,1,1
2019-07-06,13560.87731246607,0,1,1
2019-07-07,13453.81040436372,0,1,1
2019-07-08,13441.578900729435,0,1,1
2019-07-09,13399.44444462032,0,1,1
2019-07-10,13374.518044086788,0,1,1
2019-07-11,13337.295507952547,0,1,1
2019-07-12,13313.41806127614,0,1,1
2019-07-13,13217.012393423724,0,1,1
2019-07-14,13129.15415796302,0,1,1
2019-07-15,13141.474477602804,0,1,1
2019-07-16,13124.12080485809,0,1,1
2019-07-17,13249.861447210413,0,1,1
2019-07-18,13224.330277630792,0,1,1
2019-07-19,13229.669432656396,0,1,1
2019-07-20,13138.403838837468,0,1,1
2019-07-21,13057.96672803685,0,1,1
2019-07-22,13099.005754607211,0,1,1
2019-07-23,13100.783962601829,0,1,1
2019-07-24,13155.624589487044,0,1,1
2019-07-25,13722.995749334192,0,1,1
2019-07-26,13864.95984290112,0,1,1
2019-07-27,13762.140740847237,0,1,1
2019-07-28,13680.461214859875,0,1,1
2019-07-29,13758.492254448176,0,1,1
2019-07-30,13673.241113457074,0,1,1
2019-07-31,13796.340272453364,0,1,1
2019-08-01,13704.116154033623,0,1,1
2019-08-02,13663.987694511774,0,1,1
2019-08-03,13547.223963216184,0,1,1
2019-08-04,13440.219436816818,0,1,1
2019-08-05,13490.845953068934,0,1,1
2019-08-06,13476.290050959362,0,1,1
2019-08-07,13477.619999577437,0,1,1
2019-08-08,13444.084690302669,0,1,1
2019-08-09,13396.293184040383,0,1,1
2019-08-10,13296.95003627512,0,1,1
2019-08-11,13232.199505531058,0,1,1
2019-08-12,13142.542308762284,0,1,1
2019-08-13,13142.821492578843,0,1,1
2019-08-14,13111.50017347975,0,1,1
2019-08-15,13114.9181998701,0,1,1
2019-08-16,13250.466661334196,0,1,1
2019-08-17,13158.71761322056,0,1,1
2019-08-18,13078.286915350174,0,1,1
2019-08-19,13086.113342650808,0,1,1
2019-08-20,13084.070788840736,0,1,1
2019-08-21,13077.854088302176,0,1,1
2019-08-22,13466.550043771564,0,1,1
2019-08-23,13610.703312874144,0,1,1
2019-08-24,13493.613631892316,0,1,1
2019-08-25,13416.892227105787,0,1,1
2019-08-26,13513.272138988055,0,1,1
2019-08-27,13554.873118628704,0,1,1
2019-08-28,13688.019158315754,0,1,1
2019-08-29,13731.14731459006,0,1,1
2019-08-30,13857.201566334448,0,1,1
2019-08-31,13770.415425624657,0,1,1
2019-09-01,13554.964316990205,0,1,1
2019-09-02,13414.15828614549,0,1,1
2019-09-03,13454.02018123129,0,1,1
2019-09-04,13440.348942553252,0,1,1
2019-09-05,13444.642257128386,0,1,1
2019-09-06,13440.766548323953,0,1,1
2019-09-07,13348.665802806,0,1,1
2019-09-08,13259.527327619006,0,1,1
2019-09-09,13155.68041417502,0,1,1
2019-09-10,13175.948351966968,0,1,1
2019-09-11,13151.399312610269,0,1,1
2019-09-12,13104.496905477165,0,1,1
2019-09-13,13113.186287376931,0,1,1
2019-09-14,13022.710606317904,0,1,1
2019-09-15,12948.654454779224,0,1,1
2019-09-16,12868.904450498943,0,1,1
2019-09-17,12892.65928287071,0,1,1
2019-09-18,13041.02240429866,0,1,1
2019-09-19,13029.930501359486,0,1,1
2019-09-20,13066.746706668486,0,1,1
2019-09-21,12971.350317175604,0,1,1
2019-09-22,12916.176520929776,0,1,1
2019-09-23,12919.737579630915,0,1,1
2019-09-24,12961.781281209518,0,1,1
2019-09-25,13501.68782130773,0,1,1
2019-09-26,13590.565467428312,0,1,1
2019-09-27,13721.625489868193,0,1,1
2019-09-28,13639.123314489723,0,1,1
2019-09-29,13520.11415368455,0,1,1
2019-09-30,13661.17717258168,0,1,1
2019-10-01,13554.471635807986,0,1,1
2019-10-02,13529.137951364331,0,1,1
2019-10-03,13502.579870642474,0,1,1
2019-10-04,13504.330037198606,0,1,1
2019-10-05,13401.358237280396,0,1,1
2019-10-06,13297.08822996146,0,1,1
2019-10-07,13346.804018279305,0,1,1
2019-10-08,13311.021217070089,0,1,1
2019-10-09,13284.153538414075,0,1,1
2019-10-10,13239.410018973578,0,1,1
2019-10-11,13394.627265640194,0,1,1
2019-10-12,13288.377196875075,0,1,1
2019-10-13,13196.300922378405,0,1,1
2019-10-14,13184.354199366717,0,1,1
2019-10-15,13188.229833902482,0,1,1
2019-10-16,13177.96432590557,0,1,1
2019-10-17,13548.50393080214,0,1,1
2019-10-18,13543.530665264208,0,1,1
2019-10-19,13459.41483020887,0,1,1
2019-10-20,13360.69258690683,0,1,1
2019-10-21,13377.659332717849,0,1,1
2019-10-22,13411.718330966833,0,1,1
2019-10-23,13432.572141742405,0,1,1
2019-10-24,13499.948363806629,0,1,1
2019-10-25,13751.047033969044,0,1,1
2019-10-26,13654.607361100065,0,1,1
2019-10-27,13572.63925800169,0,1,1
2019-10-28,13477.220846928734,0,1,1
2019-10-29,13526.725442584302,0,1,1
2019-10-30,13553.536787120336,0,1,1
2019-10-31,13635.759152949428,0,1,1
2019-11-01,13532.91769810452,0,1,1
2019-11-02,13405.49001043925,0,1,1
2019-11-03,13293.201419089552,0,1,1
2019-11-04,13301.44158098823,0,1,1
2019-11-05,13320.967274037575,0,1,1
2019-11-06,13306.750208979372,0,1,1
2019-11-07,13311.611425835954,0,1,1
2019-11-08,13314.624845134682,0,1,1
2019-11-09,13212.572533053975,0,1,1
2019-11-10,13116.04032486875,0,1,1
2019-11-11,13075.66838202162,0,1,1
2019-11-12,13033.737944138396,0,1,1
2019-11-13,12998.272074285718,0,1,1
2019-11-14,13002.90930343126,0,1,1
2019-11-15,12994.341926488729,0,1,1
2019-11-16,12904.33525901021,0,1,1
2019-11-17,12823.465589680529,0,1,1
2019-11-18,12841.086190011923,0,1,1
2019-11-19,12848.613506399206,0,1,1
2019-11-20,12992.95734106579,0,1,1
2019-11-21,12968.389647509575,0,1,1
2019-11-22,13060.36403768366,0,1,1
2019-11-23,12960.125437879467,0,1,1
2019-11-24,12871.486365456249,0,1,1
2019-11-25,13437.847868417066,0,1,1
2019-11-26,13492.392424239326,0,1,1
2019-11-27,13538.250907599757,0,1,1
2019-11-28,13636.744414033032,0,1,1
2019-11-29,13764.689918401562,0,1,1
2019-11-30,13686.347998898613,0,1,1
2019-12-01,13452.281808373327,0,1,1
2019-12-02,13472.792276524407,0,1,1
2019-12-03,13445.227306863737,0,1,1
2019-12-04,13411.779764928013,0,1,1
2019-12-05,13434.743157668692,0,1,1
2019-12-06,13438.418300820069,0,1,1
2019-12-07,13350.749461978472,0,1,1
2019-12-08,13247.737151084688,0,1,1
2019-12-09,13244.300782114518,0,1,1
2019-12-10,13218.72484426084,0,1,1
2019-12-11,13172.343196674996,0,1,1
2019-12-12,13144.775398393282,0,1,1
2019-12-13,13293.048846490528,0,1,1
2019-12-14,13189.038915340132,0,1,1
2019-12-15,13107.023756896442,0,1,1
2019-12-16,13121.286235077836,0,1,1
2019-12-17,13143.1381123157,0,1,1
2019-12-18,13549.444240285024,0,1,1
2019-12-19,13562.177011295636,0,1,1
2019-12-20,13720.712529777553,0,1,1
2019-12-21,13608.95806122964,0,1,1
2019-12-22,13533.972458512844,0,1,1
2019-12-23,13612.63434411713,0,1,1
2019-12-24,13757.56055365967,0,1,1
2019-12-25,13652.123355755888,0,1,1
2019-12-26,13676.796666837416,0,1,1
2019-12-27,13798.85751828022,0,1,1
2019-12-28,13699.866098612236,0,1,1
2019-12-29,13581.964744625904,0,1,1
2019-12-30,13679.288434889935,0,1,1
2019-12-31,13876.13451729054,0,1,1
2020-01-01,13640.687150280086,0,1,1
2020-01-02,13567.196352081815,0,1,1
2020-01-03,13572.674230529425,0,1,1
2020-01-04,13465.434418260886,0,1,1
2020-01-05,13352.588337263134,0,1,1
2020-01-06,13478.790674912274,0,1,1
2020-01-07,13506.095230841138,0,1,1
2020-01-08,13481.89188505955,0,1,1
2020-01-09,13453.445841322764,0,1,1
2020-01-10,13435.755104238437,0,1,1
2020-01-11,13332.7543791974,0,1,1
2020-01-12,13227.954750375338,0,1,1
2020-01-13,13233.179875153182,0,1,1
2020-01-14,13381.366989872531,0,1,1
2020-01-15,13437.477562822996,0,1,1
2020-01-16,13770.940966922377,0,1,1
2020-01-17,13864.954435299129,0,1,1
2020-01-18,13769.023523283484,0,1,1
2020-01-19,13653.96300590438,0,1,1
2020-01-20,13838.73525580484,0,1,1
2020-01-21,13939.693123549452,0,1,1
2020-01-22,14073.76895482752,0,1,1
2020-01-23,14197.826391990377,0,1,1
2020-01-24,14311.890559219872,0,1,1
2020-01-25,14245.042242405449,0,1,1
2020-01-26,14174.951091862938,0,1,1
2020-01-27,14089.23132602932,0,1,1
2020-01-28,14093.288312124305,0,1,1
2020-01-29,14037.127960347218,0,1,1
2020-01-30,14016.910005130949,0,1,1
2020-01-31,14041.749958063629,0,1,1
2020-02-01,13822.20706077544,0,1,1
2020-02-02,13703.270030816137,0,1,1
2020-02-03,13692.83400896427,0,1,1
2020-02-04,13701.87148300246,0,1,1
2020-02-05,13711.635903328282,0,1,1
2020-02-06,13690.737586920206,0,1,1
2020-02-07,13700.156859138957,0,1,1
2020-02-08,13601.405738386138,0,1,1
2020-02-09,13505.882719212448,0,1,1
2020-02-10,13511.437634393693,0,1,1
2020-02-11,13488.314093768646,0,1,1
2020-02-12,13443.420607781634,0,1,1
2020-02-13,13411.648411854936,0,1,1
2020-02-14,13406.48188475882,0,1,1
2020-02-15,13316.116590449028,0,1,1
2020-02-16,13237.286378264382,0,1,1
2020-02-17,13252.736343927196,0,1,1
2020-02-18,13243.90226220398,0,1,1
2020-02-19,13415.901821180489,0,1,1
2020-02-20,13395.262728068308,0,1,1
2020-02-21,13418.538104245614,0,1,1
2020-02-22,13348.030927996817,0,1,1
2020-02-23,13255.016773154804,0,1,1
2020-02-24,13641.578498604094,0,1,1
2020-02-25,13836.055075742202,0,1,1
2020-02-26,13922.62163238018,0,1,1
2020-02-27,14033.028281523244,0,1,1
2020-02-28,14351.18348922832,0,1,1
2020-02-29,14256.6896046856,0,1,1
2020-03-01,13972.922730047178,0,1,1
2020-03-02,13970.01452463454,0,1,1
2020-03-03,13934.934759001571,0,1,1
2020-03-04,13917.94157461358,0,1,1
2020-03-05,13937.702044575031,0,1,1
2020-03-06,13933.190609276113,0,1,1
2020-03-07,13831.144868696072,0,1,1
2020-03-08,13721.614919554884,0,1,1
2020-03-09,13727.672144129763,0,1,1
2020-03-10,13706.028486729623,0,1,1
2020-03-11,13679.224446229096,0,1,1
2020-03-12,13646.694041298986,0,1,1
2020-03-13,13642.3590506029,0,1,1
2020-03-14,13540.6471647212,0,1,1
2020-03-15,13453.342758668405,0,1,1
2020-03-16,13492.338910607046,0,1,1
2020-03-17,13481.842708753076,0,1,1
2020-03-18,13771.562778223248,0,1,1
2020-03-19,13798.815397734616,0,1,1
2020-03-20,13869.774891836889,0,1,1
2020-03-21,13800.228871413206,0,1,1
2020-03-22,13769.632559067482,0,1,1
2020-03-23,13852.175385469316,0,1,1
2020-03-24,13952.86854780989,0,1,1
2020-03-25,14508.190023338037,0,1,1
2020-03-26,14604.525179769607,0,1,1
2020-03-27,14744.833657977442,0,1,1
2020-03-28,14687.439597842354,0,1,1
2020-03-29,14615.635602144206,0,1,1
2020-03-30,14713.102081371895,1,0,0
2020-03-31,14839.775109434888,1,0,0
2020-04-01,14868.722618300946,1,0,0
2020-04-02,14867.541415159883,1,0,0
2020-04-03,14895.656351901553,1,0,0
2020-04-04,14838.695211961976,1,0,0
2020-04-05,14767.1655925051,1,0,0
2020-04-06,14803.502555876728,1,0,0
2020-04-07,14851.661652088264,1,0,0
2020-04-08,14852.09816205477,1,0,0
2020-04-09,14886.457637796206,1,0,0
2020-04-10,14923.65311692285,1,0,0
2020-04-11,14833.064708078324,1,0,0
2020-04-12,14762.259146433784,1,0,0
2020-04-13,14774.387302219347,1,0,0
2020-04-14,14761.06729146791,1,0,0
2020-04-15,14763.500621299649,1,0,0
2020-04-16,14734.421305793285,1,0,0
2020-04-17,14731.37259172036,1,0,0
2020-04-18,14676.448559061622,1,0,0
2020-04-19,14619.647322359127,1,0,0
2020-04-20,14819.191518894835,1,0,0
2020-04-21,14819.1018275758,1,0,0
2020-04-22,14899.814795657214,1,0,0
2020-04-23,15379.929561621915,1,0,0
2020-04-24,15604.601842708043,1,0,0
2020-04-25,15546.483276524576,1,0,0
2020-04-26,15481.650093005794,1,0,0
2020-04-27,15572.846009397676,1,0,0
2020-04-28,15680.22615222418,1,0,0
2020-04-29,15720.761117764589,1,0,0
2020-04-30,15854.332672093324,1,0,0
2020-05-01,15739.72743316256,1,0,0
2020-05-02,15643.329940384729,1,0,0
2020-05-03,15560.468642456864,1,0,0
2020-05-04,15642.948764078104,1,0,0
2020-05-05,15733.076787212169,1,0,0
2020-05-06,15812.786142131374,1,0,0
2020-05-07,15716.558419512574,1,0,0
2020-05-08,15777.274226417328,1,0,0
2020-05-09,15675.158019595065,1,0,0
2020-05-10,15588.699837981252,1,0,0
2020-05-11,15492.742850717368,1,0,0
2020-05-12,15715.72021953298,1,0,0
2020-05-13,15742.1015790591,1,0,0
2020-05-14,16128.594159726015,1,0,0
2020-05-15,16156.233048854789,1,0,0
2020-05-16,16048.309796361538,1,0,0
2020-05-17,15951.619452491956,1,0,0
2020-05-18,16060.8136295446,1,0,0
2020-05-19,16124.815594219786,1,0,0
2020-05-20,16284.200686948485,1,0,0
2020-05-21,16361.473636743196,1,0,0
2020-05-22,16582.04203074437,1,0,0
2020-05-23,16471.391751222876,1,0,0
2020-05-24,16406.438691069583,1,0,0
2020-05-25,16327.502486216768,1,0,0
2020-05-26,16233.680387714092,1,0,0
2020-05-27,16331.58094533668,1,0,0
2020-05-28,16354.593525069977,1,0,0
2020-05-29,16450.37679239968,1,0,0
2020-05-30,16368.89425600826,1,0,0
2020-05-31,16275.046972412738,1,0,0
2020-06-01,16303.687730428965,1,0,0
2020-06-02,16263.639404305784,1,0,0
2020-06-03,16208.575422685171,1,0,0
2020-06-04,16241.712307156044,1,0,0
2020-06-05,16277.875023944933,1,0,0
2020-06-06,16168.544990798902,1,0,0
2020-06-07,16091.89943575342,1,0,0
2020-06-08,15986.553308808612,1,0,0
2020-06-09,16008.802611755724,1,0,0
2020-06-10,15989.894996626415,1,0,0
2020-06-11,15937.284710719085,1,0,0
2020-06-12,15905.817996010148,1,0,0
2020-06-13,15807.541789308332,1,0,0
2020-06-14,15719.226998702496,1,0,0
2020-06-15,15776.160022400612,1,0,0
2020-06-16,15804.709992759288,1,0,0
2020-06-17,15921.204904784088,1,0,0
2020-06-18,15907.437152102711,1,0,0
2020-06-19,15913.4137964202,1,0,0
2020-06-20,15815.230818030755,1,0,0
2020-06-21,15726.336041494744,1,0,0
2020-06-22,16191.548974601836,1,0,0
2020-06-23,16137.774524543014,1,0,0
2020-06-24,16169.35614030132,1,0,0
2020-06-25,16414.82966603509,1,0,0
2020-06-26,16560.211600765953,1,0,0
2020-06-27,16459.077504278517,1,0,0
2020-06-28,16372.716876963694,1,0,0
2020-06-29,16440.237484263303,1,0,0
2020-06-30,16585.656011778072,1,0,0
2020-07-01,16544.246681335306,1,0,0
2020-07-02,16519.476449524107,1,0,0
2020-07-03,16532.067791797846,1,0,0
2020-07-04,16418.734325549718,1,0,0
2020-07-05,16300.95292840331,1,0,0
2020-07-06,16386.162931914245,1,0,0
2020-07-07,16394.596135889682,1,0,0
2020-07-08,16352.402102595444,1,0,0
2020-07-09,16312.103815624982,1,0,0
2020-07-10,16255.67657574056,1,0,0
2020-07-11,16142.06348089501,1,0,0
2020-07-12,16046.983670591011,1,0,0
2020-07-13,16074.7018647052,1,0,0
2020-07-14,16074.116372919909,1,0,0
2020-07-15,16106.797389661237,1,0,0
2020-07-16,16082.403156722225,1,0,0
2020-07-17,16069.105831635045,1,0,0
2020-07-18,15970.534136561691,1,0,0
2020-07-19,15883.29971789335,1,0,0
2020-07-20,16094.173428956865,1,0,0
2020-07-21,16070.696773233036,1,0,0
2020-07-22,16187.284607709156,1,0,0
2020-07-23,16683.339279939766,1,0,0
2020-07-24,16882.84650641149,1,0,0
2020-07-25,16767.463530864025,1,0,0
2020-07-26,16662.017023195778,1,0,0
2020-07-27,16760.913934589385,1,0,0
2020-07-28,16875.10057221685,1,0,0
2020-07-29,16908.62727392523,1,0,0
2020-07-30,17020.678203698917,1,0,0
2020-07-31,16940.504017101037,1,0,0
2020-08-01,16805.682572156253,1,0,0
2020-08-02,16679.563472347956,1,0,0
2020-08-03,16737.61754851255,1,0,0
2020-08-04,16713.58865359706,1,0,0
2020-08-05,16717.50887468315,1,0,0
2020-08-06,16682.645945774977,1,0,0
2020-08-07,16736.230385474097,1,0,0
2020-08-08,16608.821482497973,1,0,0
2020-08-09,16496.164008235544,1,0,0
2020-08-10,16507.608575140326,1,0,0
