Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,is_weekend,is_business_day,quarter,is_month_end,is_quarter_end,is_year_end,days_since_start,balance_expanding_min,balance_expanding_max,balance_expanding_mean,balance_expanding_std,distance_from_expanding_min,distance_from_expanding_max,balance_pct_of_expanding_max,balance_std30,balance_min30,balance_max30,balance_std90,balance_vs_ma30,balance_vs_ma90,volatility_coef_30d,volatility_coef_90d,decay_ma30,decay_std30,decay_ma90,decay_change,inflow_outflow_ratio,net_flow,net_flow_pct,outflow_ma30,outflow_std30,inflow_ma30
2021-01-04,16875.542263298572,447.3183441444359,360.0751374326898,87.2432067117461,87.2432067117461,0.0213371002729667,0.0170829104126539,0.016481986305784,16979.12465227464,16888.211373852646,0,Monday,1,January,2021,0,1,1,0,0,0,1465,9510.98045073734,17365.039534988973,13292.660484609407,1826.8774991656696,7364.561812561233,489.49727169040125,0.9718113356031175,165.77886384894927,16627.85187358946,17228.911500376522,268.2436342379073,0.9938994270259868,0.9992498252021117,0.009763687306856563,0.015883483946276183,0.01708291041265387,0.0032995453524872565,0.01648198630578395,-0.00031207631576330233,1.2422916709378602,87.2432067117461,0.005169801678105788,290.0289506948603,55.99742948462423,290.15129949841355
2021-01-05,16962.785470010316,476.629372549965,357.14319121828487,119.48618133168014,119.48618133168014,0.0210545132372099,0.0171409230932401,0.0165125085158415,16979.247001078194,16890.228875916397,1,Tuesday,1,January,2021,0,1,1,0,0,0,1466,9510.98045073734,17365.039534988973,13295.162273965509,1828.7664384141967,7451.805019272977,402.25406497865697,0.9768354074767206,165.76494088011896,16627.85187358946,17228.911500376522,268.11261563237326,0.9990304911008814,1.004295773291585,0.009762796952632397,0.01587382963262696,0.017140923093240067,0.003354961831808581,0.01651250851584155,-0.00028258703575679764,1.3345609947766035,119.48618133168014,0.00704401889317813,291.01537041122634,56.93399311147148,292.934560923185
2021-01-06,17082.271651341995,556.5334338527409,375.0477802106285,181.4856536421124,181.4856536421124,0.0219553808688649,0.0172286255981064,0.0165643285736705,16981.166191590153,16893.6959721331,2,Wednesday,1,January,2021,0,1,1,0,0,0,1467,9510.98045073734,17365.039534988973,13297.742048745738,1830.8131608676306,7571.291200604655,282.7678836469786,0.9837162545425119,166.6402719918512,16627.85187358946,17228.911500376522,268.5606430834319,1.0059539762234888,1.0111624880381391,0.009813240746349861,0.01589709223644338,0.017228625598106406,0.0034471296904414615,0.016564328573670503,0.0009008676316549988,1.4839000874506956,181.48565364211242,0.010624210722457091,292.5506154480499,58.59020133183135,301.8967662969605
2021-01-07,17263.757304984105,320.55854142536515,387.4921436042693,-66.9336021789041,-66.9336021789041,0.022445411897235,0.0173601692854958,0.016666774671647,16990.512342439066,16899.404439978774,3,Thursday,1,January,2021,0,1,1,0,0,0,1468,9510.98045073734,17365.039534988973,13300.441854910638,1833.112382698256,7752.776854246766,101.28223000486832,0.9941674633218777,174.44817227615536,16627.85187358946,17263.757304984105,270.92168061787305,1.0160822085313181,1.0215601009076618,0.010267387395989057,0.01603143362714937,0.01736016928549582,0.0035703763376061593,0.016666774671647046,0.0004900310283700998,0.8272646212738165,-66.93360217890415,-0.0038771167247340877,294.9944491332339,61.002701150966814,303.9125462939991
2021-01-08,17196.823702805203,119.48379161411964,257.4125582872855,-137.92876667316585,-137.92876667316585,0.014968610642051,0.0172639146231605,0.0167054780030962,16999.43043959983,16905.68744735732,4,Friday,1,January,2021,0,1,1,0,0,0,1469,9510.98045073734,17365.039534988973,13303.092454807163,1835.304138764525,7685.843252067863,168.21583218377054,0.990312960022646,178.0121925260574,16627.85187358946,17263.757304984105,271.1922362955592,1.0116117574589762,1.0172212018206568,0.010471656280399935,0.01604147936249417,0.017263914623160525,0.0035953779520906145,0.016705478003096245,-0.007476801255184001,0.46417234811352776,-137.92876667316585,-0.008020595492333067,293.4984184514749,61.366770839859655,298.8741048869242
2021-01-09,17058.894936132037,104.71075701116622,233.1322480222334,-128.4214910110672,-128.4214910110672,0.0136663159539391,0.0171668026516138,0.0166628597564296,17004.80612603528,16911.583452007755,5,Saturday,1,January,2021,1,0,1,0,0,0,1470,9510.98045073734,17365.039534988973,13305.645685589847,1837.2913007055072,7547.914485394698,306.1445988569358,0.9823700603594894,177.26528773791864,16627.85187358946,17263.757304984105,268.65067839470686,1.0031807954584053,1.0087106854625605,0.010424422744021519,0.01588560167397054,0.017166802651613813,0.0036533741907082617,0.016662859756429598,-0.0013022946881118998,0.4491474598622673,-128.4214910110672,-0.007528124857552215,291.9309226663599,62.3125905733558,294.5966442817475
2021-01-10,16930.47344512097,463.9611558531685,341.5719729618005,122.38918289136802,122.38918289136802,0.0201749805797802,0.0174108684241273,0.0166997699449449,17007.471847650668,16916.316040174304,6,Sunday,1,January,2021,1,0,1,0,0,0,1471,9510.98045073734,17365.039534988973,13308.108204448223,1839.0950867657941,7419.4929943836305,434.5660898680035,0.9749746558887821,175.45692310544095,16627.85187358946,17263.757304984105,265.12813847742734,0.9954726720573502,1.0008369082791455,0.010316461181129501,0.015672924166690815,0.017410868424127306,0.0035994271973214206,0.01669976994494485,0.006508664625841102,1.3583115494814189,122.38918289136802,0.007228928552298588,296.09733428642295,61.27061384834844,306.9509172053065
2021-01-11,17052.86262801234,455.3617464366321,365.0564141910707,90.30533224556132,90.30533224556132,0.0214073391755001,0.0177605088801116,0.0167597905105159,17018.32543056955,16922.79386130045,0,Monday,1,January,2021,0,1,1,0,0,0,1472,9510.98045073734,17365.039534988973,13310.650468143787,1841.057618086055,7541.882177275,312.1769069766342,0.982022678016504,167.41170973989603,16627.85187358946,17263.757304984105,261.190339054757,1.0020294122111892,1.0076860102284488,0.009837143520547502,0.015434232739314683,0.017760508880111582,0.003453479118309207,0.016759790510515883,0.0012323585957198999,1.2473736352384581,90.30533224556137,0.0052956113126261225,302.1782057319078,58.61617577269151,319.26697819896134
2021-01-12,17143.167960257902,310.2809139811582,328.9643309418497,-18.68341696069149,-18.68341696069149,0.0191892380512441,0.017817249982869,0.016801829768148,17035.414203036602,16930.380701412472,1,Tuesday,1,January,2021,0,1,1,0,0,0,1473,9510.98045073734,17365.039534988973,13313.250547853497,1843.1377926000855,7632.187509520563,221.87157473107072,0.9872230884194637,151.90670422944916,16627.85187358946,17263.757304984105,257.49762027052407,1.0063252795580453,1.0125683682250382,0.008917112458725627,0.015209204377137337,0.017817249982868977,0.003462801828845721,0.016801829768147997,-0.0022181011242560014,0.9432053411164686,-18.68341696069149,-0.0010898462293552898,303.4497594357654,58.7747764933136,320.0041817593571
2021-01-13,17124.48454329721,260.6731572468388,293.069993154818,-32.39683590797921,-32.39683590797921,0.0171140913709738,0.0178246523899041,0.0168236120975992,17051.968625360194,16937.744611635033,2,Wednesday,1,January,2021,0,1,1,0,0,0,1474,9510.98045073734,17365.039534988973,13315.834435308036,1845.1829184285177,7613.504092559871,240.55499169176255,0.9861471670590173,131.67341562410581,16787.685428790715,17263.757304984105,253.3885414223579,1.0042526419987172,1.0110250765933677,0.007721889391015956,0.014959993035217799,0.017824652389904112,0.0034609926558855134,0.01682361209759923,-0.0020751466802702984,0.8894570011783323,-32.39683590797921,-0.0018918429822554767,303.8561594596933,58.65535112624401,313.31551774145777
