Days,Years,S(t),Cumulative_Decay
81,0.2219178082191781,0.2194033583916859,0.7805966416083141
82,0.22465753424657534,0.21533294094191885,0.7846670590580811
83,0.2273972602739726,0.21133803873647997,0.7886619612635201
84,0.23013698630136986,0.20741725080060527,0.7925827491993948
85,0.2328767123287671,0.2035692021507106,0.7964307978492894
86,0.2356164383561644,0.19979254331219753,0.8002074566878025
87,0.23835616438356164,0.19608594984620561,0.8039140501537944
88,0.2410958904109589,0.1924481218851438,0.8075518781148562
89,0.24383561643835616,0.1888777836768392,0.8111222163231608
90,0.2465753424657534,0.1853736831371427,0.8146263168628574
91,0.2493150684931507,0.1819345914108348,0.8180654085891652
92,0.25205479452054796,0.1785593024406776,0.8214406975593224
93,0.2547945205479452,0.1752466325444619,0.8247533674555381
94,0.25753424657534246,0.17199541999990076,0.8280045800000992
95,0.2602739726027397,0.1688045246372246,0.8311954753627754
96,0.26301369863013696,0.16567282743933417,0.8343271725606658
97,0.26575342465753427,0.1625992301493719,0.8374007698506281
98,0.2684931506849315,0.15958265488557333,0.8404173451144267
99,0.27123287671232876,0.15662204376326425,0.8433779562367357
100,0.273972602739726,0.15371635852387036,0.8462836414761297
101,0.27671232876712326,0.15086458017080975,0.8491354198291903
102,0.27945205479452057,0.14806570861214033,0.8519342913878597
103,0.2821917808219178,0.14531876230983698,0.854681237690163
104,0.28493150684931506,0.14262277793557535,0.8573772220644247
105,0.2876712328767123,0.13997681003290163,0.8600231899670984
106,0.29041095890410956,0.13737993068566992,0.8626200693143301
107,0.29315068493150687,0.13483122919263058,0.8651687708073694
108,0.2958904109589041,0.13232981174805594,0.8676701882519441
109,0.29863013698630136,0.12987480112829103,0.8701251988717089
110,0.3013698630136986,0.1274653363841194,0.8725346636158806
111,0.3041095890410959,0.1251005725388363,0.8748994274611637
112,0.30684931506849317,0.12277968029192336,0.8772203197080767
113,0.3095890410958904,0.12050184572822052,0.8794981542717795
114,0.31232876712328766,0.11826627003249374,0.8817337299675063
115,0.3150684931506849,0.11607216920929793,0.883927830790702
116,0.3178082191780822,0.1139187738080371,0.886081226191963
117,0.32054794520547947,0.11180532865312523,0.8881946713468748
118,0.3232876712328767,0.10973109257915332,0.8902689074208466
119,0.32602739726027397,0.1076953381709696,0.8923046618290305
120,0.3287671232876712,0.10569735150858181,0.8943026484914182
121,0.3315068493150685,0.1037364319167922,0.8962635680832078
122,0.33424657534246577,0.10181189171947733,0.8981881082805226
123,0.336986301369863,0.09992305599842641,0.9000769440015736
124,0.33972602739726027,0.09806926235665389,0.9019307376433461
125,0.3424657534246575,0.09624986068610301,0.903750139313897
126,0.3452054794520548,0.09446421293965901,0.905535787060341
127,0.34794520547945207,0.09271169290739195,0.9072883070926081
128,0.3506849315068493,0.09099168599695082,0.9090083140030492
129,0.35342465753424657,0.0893035890180317,0.9106964109819683
130,0.3561643835616438,0.08764680997084463,0.9123531900291554
131,0.3589041095890411,0.08602076783850478,0.9139792321614952
132,0.36164383561643837,0.08442489238327529,0.9155751076167247
133,0.3643835616438356,0.08285862394659027,0.9171413760534097
134,0.36712328767123287,0.08132141325278776,0.9186785867472123
135,0.3698630136986301,0.07981272121648386,0.9201872787835161
136,0.3726027397260274,0.07833201875352067,0.9216679812464793
137,0.37534246575342467,0.07687878659542124,0.9231212134045788
138,0.3780821917808219,0.07545251510728719,0.9245474848927128
139,0.38082191780821917,0.07405270410907436,0.9259472958909256
140,0.3835616438356164,0.07267886270018445,0.9273211372998156
141,0.3863013698630137,0.07133050908731074,0.9286694909126892
142,0.38904109589041097,0.07000717041547773,0.9299928295845222
143,0.3917808219178082,0.06870838260221528,0.9312916173977848
144,0.39452054794520547,0.06743369017480927,0.9325663098251907
145,0.3972602739726027,0.0661826461105716,0.9338173538894284
146,0.4,0.0649548116800735,0.9350451883199264
147,0.40273972602739727,0.0637497562932872,0.9362502437067128
148,0.4054794520547945,0.06256705734858214,0.9374329426514179
149,0.40821917808219177,0.06140630008452244,0.9385936999154776
150,0.410958904109589,0.060267077434413986,0.939732922565586
151,0.4136986301369863,0.05914898988354997,0.94085101011645
152,0.41643835616438357,0.05805164532910481,0.9419483546708952
153,0.4191780821917808,0.056974658942627376,0.9430253410573726
154,0.42191780821917807,0.05591765303508524,0.9440823469649148
155,0.4246575342465753,0.05488025692441269,0.9451197430755873
156,0.4273972602739726,0.053862106805516,0.946137893194484
157,0.4301369863013699,0.052862845622690384,0.9471371543773096
158,0.4328767123287671,0.05188212294440391,0.9481178770555961
159,0.43561643835616437,0.05091959484040447,0.9490804051595956
160,0.4383561643835616,0.0499749237611066,0.9500250762388934
161,0.4410958904109589,0.04904777841921609,0.950952221580784
162,0.4438356164383562,0.04813783367355057,0.9518621663264495
163,0.4465753424657534,0.047244770415015555,0.9527552295849845
164,0.44931506849315067,0.04636827545469591,0.9536317245453041
165,0.4520547945205479,0.0455080414140234,0.9544919585859766
166,0.4547945205479452,0.04466376661698191,0.9553362333830181
167,0.4575342465753425,0.0438351549843125,0.9561648450156875
168,0.4602739726027397,0.043021915929681194,0.9569780840703188
169,0.46301369863013697,0.04222376425777305,0.9577762357422269
170,0.4657534246575342,0.04144042006427687,0.9585595799357232
171,0.4684931506849315,0.040671608637725336,0.9593283913622747
172,0.4712328767123288,0.03991706036315632,0.9600829396368437
173,0.473972602739726,0.039176510627561424,0.9608234893724386
174,0.4767123287671233,0.03844969972708866,0.9615503002729113
175,0.4794520547945205,0.03773637277596677,0.9622636272240332
176,0.4821917808219178,0.03703627961711916,0.9629637203828808
177,0.4849315068493151,0.03634917473443617,0.9636508252655638
178,0.4876712328767123,0.03567481716667486,0.9643251828333251
179,0.4904109589041096,0.03501297042295617,0.9649870295770439
180,0.4931506849315068,0.03436340239982978,0.9656365976001702
181,0.4958904109589041,0.03372588529987761,0.9662741147001224
182,0.4986301369863014,0.0331001955518274,0.9668998044481726
183,0.5013698630136987,0.03248611373214836,0.9675138862678516
184,0.5041095890410959,0.03188342448810138,0.9681165755118987
185,0.5068493150684932,0.03129191646221687,0.9687080835377831
186,0.5095890410958904,0.03071138221817365,0.9692886177818264
187,0.5123287671232877,0.030141618168053004,0.969858381831947
188,0.5150684931506849,0.029582424500942266,0.9704175754990577
189,0.5178082191780822,0.029033605112863042,0.970966394887137
190,0.5205479452054794,0.028494967537999367,0.9715050324620006
191,0.5232876712328767,0.027966322881201745,0.9720336771187983
192,0.5260273972602739,0.0274474857517434,0.9725525142482566
193,0.5287671232876713,0.026938274198305474,0.9730617258016945
194,0.5315068493150685,0.02643850964516841,0.9735614903548316
195,0.5342465753424658,0.025948016829587126,0.9740519831704129
196,0.536986301369863,0.025466623740328,0.974533376259672
197,0.5397260273972603,0.024994161557346163,0.9750058384426539
198,0.5424657534246575,0.024530464592581864,0.9754695354074181
199,0.5452054794520548,0.024075370231855242,0.9759246297681448
200,0.547945205479452,0.023628718877839055,0.976371281122161
201,0.5506849315068493,0.023190353894089376,0.9768096461059106
202,0.5534246575342465,0.022760121550114684,0.9772398784498854
203,0.5561643835616439,0.022337870967464,0.977662129032536
204,0.5589041095890411,0.02192345406681525,0.9780765459331847
205,0.5616438356164384,0.021516725516045204,0.9784832744839548
206,0.5643835616438356,0.0211175426792629,0.9788824573207371
207,0.5671232876712329,0.020725765566788536,0.9792742344332115
208,0.5698630136986301,0.020341256786060437,0.9796587432139395
209,0.5726027397260274,0.019963881493452747,0.9800361185065473
210,0.5753424657534246,0.019593507346987036,0.9804064926530129
211,0.5780821917808219,0.019230004459921214,0.9807699955400788
212,0.5808219178082191,0.01887324535519947,0.9811267546448005
213,0.5835616438356165,0.01852310492074726,0.9814768950792527
214,0.5863013698630137,0.018179460365595673,0.9818205396344043
215,0.589041095890411,0.01784219117681979,0.9821578088231802
216,0.5917808219178082,0.017511179077275923,0.982488820922724
217,0.5945205479452055,0.017186307984122955,0.9828136920158771
218,0.5972602739726027,0.016867463968113144,0.9831325360318869
219,0.6,0.016554535213638224,0.9834454647863617
220,0.6027397260273972,0.01624741197951671,0.9837525880204833
221,0.6054794520547945,0.0159459865605087,0.9840540134394913
222,0.6082191780821918,0.015650153249544645,0.9843498467504553
223,0.6109589041095891,0.015359808300654889,0.9846401916993451
224,0.6136986301369863,0.015074849892586914,0.9849251501074131
225,0.6164383561643836,0.014795178093097586,0.9852048219069024
226,0.6191780821917808,0.014520694823907858,0.9854793051760922
227,0.6219178082191781,0.01425130382630763,0.9857486961736923
228,0.6246575342465753,0.013986910627398727,0.9860130893726012
229,0.6273972602739726,0.013727422506964133,0.9862725774930359
230,0.6301369863013698,0.01347274846495189,0.986527251535048
231,0.6328767123287671,0.013222799189562219,0.9867772008104377
232,0.6356164383561644,0.012977487025926717,0.9870225129740733
233,0.6383561643835617,0.012736725945368621,0.9872632740546314
234,0.6410958904109589,0.012500431515233345,0.9874995684847666
235,0.6438356164383562,0.01226852086927875,0.9877314791307212
236,0.6465753424657534,0.012040912678614719,0.9879590873213853
237,0.6493150684931507,0.011817527123181891,0.9881824728768182
238,0.6520547945205479,0.011598285863759503,0.9884017141362405
239,0.6547945205479452,0.011383112014492562,0.9886168879855074
240,0.6575342465753424,0.0111719301159287,0.9888280698840713
241,0.6602739726027397,0.010964666108555251,0.9890353338914447
242,0.663013698630137,0.010761247306827265,0.9892387526931727
243,0.6657534246575343,0.01056160237367738,0.9894383976263226
244,0.6684931506849315,0.010365661295498577,0.9896343387045015
245,0.6712328767123288,0.01017335535759106,0.989826644642409
246,0.673972602739726,0.009984617120064659,0.9900153828799353
247,0.6767123287671233,0.009799380394188298,0.9902006196058117
248,0.6794520547945205,0.009617580219178211,0.9903824197808218
249,0.6821917808219178,0.009439152839416824,0.9905608471605831
250,0.684931506849315,0.009264035682094237,0.9907359643179058
251,0.6876712328767123,0.009092167335264549,0.9909078326647355
252,0.6904109589041096,0.00892348752630924,0.9910765124736908
253,0.6931506849315069,0.008757937100800146,0.9912420628991998
254,0.6958904109589041,0.00859545800175455,0.9914045419982455
255,0.6986301369863014,0.00843599324927514,0.9915640067507249
256,0.7013698630136986,0.008279486920567696,0.9917205130794323
257,0.7041095890410959,0.008125884130329487,0.9918741158696706
258,0.7068493150684931,0.007975131011501513,0.9920248689884985
259,0.7095890410958904,0.007827174696377833,0.9921728253036222
260,0.7123287671232876,0.00768196329806535,0.9923180367019346
261,0.7150684931506849,0.0075394458922875725,0.9924605541077124
262,0.7178082191780822,0.007399572499525938,0.9926004275004741
263,0.7205479452054795,0.007262294067492474,0.9927377059325075
264,0.7232876712328767,0.007127562453927615,0.9928724375460724
265,0.726027397260274,0.006995330409717161,0.9930046695902829
266,0.7287671232876712,0.006865551562322464,0.9931344484376775
267,0.7315068493150685,0.006738180399518004,0.993261819600482
268,0.7342465753424657,0.006613172253430684,0.9933868277465693
269,0.736986301369863,0.006490483284875226,0.9935095167151248
270,0.7397260273972602,0.006370070467980174,0.9936299295320198
271,0.7424657534246575,0.0062518915750991305,0.9937481084249009
272,0.7452054794520548,0.006135905162001912,0.9938640948379981
273,0.7479452054794521,0.00602207055334045,0.9939779294466595
274,0.7506849315068493,0.005910347828384321,0.9940896521716157
275,0.7534246575342466,0.005800697807020929,0.994199302192979
276,0.7561643835616438,0.005693082036015401,0.9943069179639846
277,0.7589041095890411,0.0055874627755254005,0.9944125372244746
278,0.7616438356164383,0.005483802985866118,0.9945161970141339
279,0.7643835616438356,0.0053820663145208,0.9946179336854792
280,0.7671232876712328,0.0052822170833922615,0.9947177829166077
281,0.7698630136986301,0.005184220276290916,0.994815779723709
282,0.7726027397260274,0.00508804152665492,0.9949119584733451
283,0.7753424657534247,0.004993647105498145,0.9950063528945019
284,0.7780821917808219,0.00490100390958174,0.9950989960904183
285,0.7808219178082192,0.00481007944980513,0.9951899205501948
286,0.7835616438356164,0.004720841839812398,0.9952791581601876
287,0.7863013698630137,0.0046332597848100406,0.99536674021519
288,0.7890410958904109,0.004547302570592169,0.9954526974294078
289,0.7917808219178082,0.004462940052769331,0.9955370599472306
290,0.7945205479452054,0.004380142646197158,0.9956198573538029
291,0.7972602739726027,0.004298881314601127,0.9957011186853989
292,0.8,0.0042191275603938126,0.9957808724396062
293,0.8027397260273973,0.004140853414681051,0.9958591465853189
294,0.8054794520547945,0.004064031427453512,0.9959359685725465
295,0.8082191780821918,0.003988634657960236,0.9960113653420397
296,0.810958904109589,0.0039146366652607675,0.9960853633347392
297,0.8136986301369863,0.0038420114989525605,0.9961579885010474
298,0.8164383561643835,0.003770733690070421,0.9962292663099296
299,0.8191780821917808,0.0037007782421547763,0.9962992217578452
300,0.821917808219178,0.003632120622485652,0.9963678793775144
301,0.8246575342465754,0.0035647367534792757,0.9964352632465208
302,0.8273972602739726,0.0034986030042442966,0.9965013969957557
303,0.8301369863013699,0.0034336961822946516,0.9965663038177054
304,0.8328767123287671,0.0033699935254161767,0.9966300064745838
305,0.8356164383561644,0.003307472693684114,0.9966925273063159
306,0.8383561643835616,0.0032461117616287096,0.9967538882383713
307,0.8410958904109589,0.0031858892105461538,0.9968141107894538
308,0.8438356164383561,0.0031267839209521775,0.9968732160790478
309,0.8465753424657534,0.003068775165175643,0.9969312248348243
310,0.8493150684931506,0.003011842600089547,0.9969881573999104
311,0.852054794520548,0.0029559662599768755,0.9970440337400232
312,0.8547945205479452,0.002901126549528813,0.9970988734504712
313,0.8575342465753425,0.0028473042369728534,0.9971526957630271
314,0.8602739726027397,0.002794480447328396,0.9972055195526716
315,0.863013698630137,0.002742636655787467,0.9972573633442126
316,0.8657534246575342,0.002691754681218243,0.9973082453187817
317,0.8684931506849315,0.0026418166797891,0.9973581833202109
318,0.8712328767123287,0.002592805138710945,0.997407194861289
319,0.873972602739726,0.0025447028700956503,0.9974552971299043
320,0.8767123287671232,0.002497493004928417,0.9975025069950716
321,0.8794520547945206,0.0024511589871519736,0.997548841012848
322,0.8821917808219178,0.0024056845678605194,0.9975943154321395
323,0.8849315068493151,0.002361053799601387,0.9976389462003986
324,0.8876712328767123,0.0023172510307824185,0.9976827489692176
325,0.8904109589041096,0.002274260900183101,0.9977257390998169
326,0.8931506849315068,0.002232068331567529,0.9977679316684325
327,0.8958904109589041,0.0021906585283973093,0.9978093414716027
328,0.8986301369863013,0.0021500169686425553,0.9978499830313574
329,0.9013698630136986,0.002110129399689146,0.9978898706003109
330,0.9041095890410958,0.0020709818333404686,0.9979290181666596
331,0.9068493150684932,0.0020325605409118883,0.9979674394590881
332,0.9095890410958904,0.0019948520484162273,0.9980051479515838
333,0.9123287671232877,0.0019578431318385647,0.9980421568681614
334,0.915068493150685,0.001921520812498697,0.9980784791875013
335,0.9178082191780822,0.0018858723524996378,0.9981141276475004
336,0.9205479452054794,0.0018508852502605564,0.9981491147497394
337,0.9232876712328767,0.0018165472361325898,0.9981834527638674
338,0.9260273972602739,0.0017828462680959931,0.998217153731904
339,0.9287671232876712,0.0017497705275371148,0.9982502294724629
340,0.9315068493150684,0.0017173084151037208,0.9982826915848962
341,0.9342465753424658,0.0016854485466372094,0.9983145514533628
342,0.936986301369863,0.0016541797491802942,0.9983458202508197
343,0.9397260273972603,0.0016234910570587524,0.9983765089429413
344,0.9424657534246575,0.0015933717080358657,0.9984066282919641
345,0.9452054794520548,0.0015638111395382046,0.9984361888604618
346,0.947945205479452,0.0015347989849514333,0.9984652010150485
347,0.9506849315068493,0.0015063250699848345,0.9984936749300152
348,0.9534246575342465,0.0014783794091032818,0.9985216205908967
349,0.9561643835616438,0.0014509522020254054,0.9985490477979746
350,0.958904109589041,0.0014240338302867258,0.9985759661697132
351,0.9616438356164384,0.0013976148538665484,0.9986023851461334
352,0.9643835616438357,0.0013716860078774361,0.9986283139921226
353,0.9671232876712329,0.0013462381993161012,0.9986537618006839
354,0.9698630136986301,0.0013212625038745728,0.9986787374961255
355,0.9726027397260274,0.0012967501628105276,0.9987032498371895
356,0.9753424657534246,0.0012726925798756793,0.9987273074201243
357,0.9780821917808219,0.0012490813183011558,0.9987509186816989
358,0.9808219178082191,0.0012259080978388034,0.9987740919021612
359,0.9835616438356164,0.0012031647918573812,0.9987968352081427
360,0.9863013698630136,0.001180843424492627,0.9988191565755073
361,0.989041095890411,0.001158936167850198,0.9988410638321498
362,0.9917808219178083,0.0011374353392605008,0.9988625646607395
363,0.9945205479452055,0.0011163333985844501,0.9988836666014156
364,0.9972602739726028,0.0010956229455692144,0.9989043770544308
365,1.0,0.0010752967172530162,0.998924703282747
366,1.0027397260273974,0.001055347585418078,0.998944652414582
367,1.0054794520547945,0.0010357685540908254,0.9989642314459092
368,1.0082191780821919,0.0010165527570884627,0.9989834472429115
369,1.010958904109589,0.000997693455611068,0.9990023065443889
370,1.0136986301369864,0.000979184035878359,0.9990208159641216
371,1.0164383561643835,0.0009610180068103025,0.9990389819931897
372,1.0191780821917809,0.0009431889977507529,0.9990568110022493
373,1.021917808219178,0.000925690756233323,0.9990743092437667
374,1.0246575342465754,0.0009085171457887029,0.9990914828542113
375,1.0273972602739727,0.0008916621437926577,0.9991083378562073
376,1.0301369863013699,0.0008751198393539492,0.999124880160646
377,1.0328767123287672,0.0008588844312414423,0.9991411155687585
378,1.0356164383561643,0.000842950225849667,0.9991570497741503
379,1.0383561643835617,0.0008273116352021249,0.9991726883647979
380,1.0410958904109588,0.0008119631749916377,0.9991880368250083
381,1.0438356164383562,0.0007968994626570528,0.999203100537343
382,1.0465753424657533,0.0007821152154956284,0.9992178847845044
383,1.0493150684931507,0.0007676052488104404,0.9992323947511895
384,1.0520547945205478,0.000753364474092157,0.9992466355259079
385,1.0547945205479452,0.0007393878972345464,0.9992606121027654
386,1.0575342465753426,0.0007256706167830904,0.9992743293832169
387,1.0602739726027397,0.0007122078222160906,0.999287792177784
388,1.063013698630137,0.0006989947922576631,0.9993010052077423
389,1.0657534246575342,0.0006860268932220314,0.9993139731067779
390,1.0684931506849316,0.0006732995773885366,0.9993267004226115
391,1.0712328767123287,0.000660808381406794,0.9993391916185932
392,1.073972602739726,0.0006485489247314378,0.9993514510752686
393,1.0767123287671232,0.0006365169080859052,0.9993634830919141
394,1.0794520547945206,0.0006247081119547207,0.9993752918880453
395,1.082191780821918,0.0006131183951037508,0.9993868816048963
396,1.084931506849315,0.0006017436931279124,0.9993982563068721
397,1.0876712328767124,0.0005905800170258244,0.9994094199829742
398,1.0904109589041096,0.0005796234518009015,0.9994203765481992
399,1.093150684931507,0.0005688701550884024,0.9994311298449116
400,1.095890410958904,0.0005583163558079477,0.9994416836441921
401,1.0986301369863014,0.000547958352841038,0.999452041647159
402,1.1013698630136985,0.0005377925137331062,0.9994622074862669
403,1.104109589041096,0.0005278152734196496,0.9994721847265804
404,1.106849315068493,0.0005180231329759948,0.999481976867024
405,1.1095890410958904,0.0005084126583902585,0.9994915873416097
406,1.1123287671232878,0.0004989804793590711,0.999501019520641
407,1.115068493150685,0.0004897232881056429,0.9995102767118944
408,1.1178082191780823,0.00048063783821975805,0.9995193621617803
409,1.1205479452054794,0.00047172094351928865,0.9995282790564807
410,1.1232876712328768,0.0004629694769328307,0.9995370305230672
411,1.126027397260274,0.0004543803694030696,0.999545619630597
412,1.1287671232876713,0.00044595060881049,0.9995540493911895
413,1.1315068493150684,0.0004376772389170543,0.9995623227610829
414,1.1342465753424658,0.00042955735832947737,0.9995704426416705
415,1.1369863013698631,0.0004215881194817351,0.9995784118805182
416,1.1397260273972603,0.00041376672763644983,0.9995862332723635
417,1.1424657534246576,0.0004060904399048021,0.9995939095600952
418,1.1452054794520548,0.0003985565642846251,0.9996014434357153
419,1.1479452054794521,0.0003911624587163449,0.9996088375412836
420,1.1506849315068493,0.0003839055301564349,0.9996160944698436
421,1.1534246575342466,0.00037678323366805973,0.9996232167663319
422,1.1561643835616437,0.0003697930715285898,0.9996302069284714
423,1.158904109589041,0.00036293259235367317,0.9996370674076464
424,1.1616438356164382,0.00035619939023755844,0.9996438006097624
425,1.1643835616438356,0.0003495911039093657,0.9996504088960906
426,1.167123287671233,0.0003431054159050114,0.999656894584095
427,1.16986301369863,0.00033674005175449504,0.9996632599482455
428,1.1726027397260275,0.000330492779184264,0.9996695072208157
429,1.1753424657534246,0.00032436140733437614,0.9996756385926656
430,1.178082191780822,0.0003183437859901858,0.9996816562140098
431,1.180821917808219,0.0003124378048282837,0.9996875621951717
432,1.1835616438356165,0.000306641392676426,0.9996933586073236
433,1.1863013698630136,0.000300952516787194,0.9996990474832128
434,1.189041095890411,0.00029536918212512837,0.9997046308178749
435,1.1917808219178083,0.00028988943066708916,0.9997101105693329
436,1.1945205479452055,0.0002845113407155952,0.9997154886592844
437,1.1972602739726028,0.000279233026224903,0.9997207669737751
438,1.2,0.000274052636139588,0.9997259473638604
439,1.2027397260273973,0.0002689683537453969,0.9997310316462547
440,1.2054794520547945,0.00026397839603214317,0.9997360216039679
441,1.2082191780821918,0.00025908101306842154,0.9997409189869316
442,1.210958904109589,0.00025427448738792404,0.9997457255126121
443,1.2136986301369863,0.00024955713338714044,0.9997504428666129
444,1.2164383561643837,0.0002449272967342328,0.9997550727032658
445,1.2191780821917808,0.00024038335378887693,0.9997596166462112
446,1.2219178082191782,0.00023592371103286683,0.9997640762889671
447,1.2246575342465753,0.00023154680451128293,0.9997684531954887
448,1.2273972602739727,0.00022725109928402768,0.999772748900716
449,1.2301369863013698,0.0002230350888875364,0.9997769649111125
450,1.2328767123287672,0.0002188972948064747,0.9997811027051935
451,1.2356164383561643,0.00021483626595523704,0.9997851637340448
452,1.2383561643835617,0.00021085057816906444,0.999789149421831
453,1.2410958904109588,0.00020693883370460344,0.9997930611662954
454,1.2438356164383562,0.0002030996607497305,0.9997969003392503
455,1.2465753424657535,0.00019933171294247033,0.9998006682870575
456,1.2493150684931507,0.00019563366889883944,0.9998043663311011
457,1.252054794520548,0.0001920042317494491,0.9998079957682505
458,1.2547945205479452,0.00018844212868470545,0.9998115578713153
459,1.2575342465753425,0.00018494611050844705,0.9998150538894915
460,1.2602739726027397,0.0001815149511998635,0.9998184850488001
461,1.263013698630137,0.00017814744748354146,0.9998218525525164
462,1.2657534246575342,0.00017484241840748724,0.9998251575815925
463,1.2684931506849315,0.000171598704928978,0.999828401295071
464,1.2712328767123289,0.00016841516950809627,0.999831584830492
465,1.273972602739726,0.0001652906957088055,0.9998347093042912
466,1.2767123287671234,0.0001622241878074262,0.9998377758121926
467,1.2794520547945205,0.00015921457040837613,0.9998407854295916
468,1.2821917808219179,0.00015626078806703903,0.9998437392119329
469,1.284931506849315,0.00015336180491963008,0.9998466381950804
470,1.2876712328767124,0.0001505166043199282,0.99984948339568
471,1.2904109589041095,0.00014772418848274776,0.9998522758115173
472,1.2931506849315069,0.00014498357813402468,0.999855016421866
473,1.295890410958904,0.00014229381216739414,0.9998577061878327
474,1.2986301369863014,0.00013965394730713966,0.9998603460526928
475,1.3013698630136987,0.00013706305777739502,0.9998629369422226
476,1.3041095890410959,0.0001345202349774835,0.9998654797650225
477,1.3068493150684932,0.00013202458716328003,0.9998679754128367
478,1.3095890410958904,0.0001295752391344849,0.9998704247608655
479,1.3123287671232877,0.00012717133192769928,0.9998728286680723
480,1.3150684931506849,0.00012481202251519468,0.9998751879774848
481,1.3178082191780822,0.00012249648350927116,0.9998775035164907
482,1.3205479452054794,0.00012022390287210014,0.9998797760971279
483,1.3232876712328767,0.00011799348363095037,0.999882006516369
484,1.326027397260274,0.00011580444359869706,0.9998841955564013
485,1.3287671232876712,0.00011365601509951614,0.9998863439849005
486,1.3315068493150686,0.00011154744469966767,0.9998884525553003
487,1.3342465753424657,0.00010947799294327351,0.9998905220070567
488,1.336986301369863,0.00010744693409299722,0.999892553065907
489,1.3397260273972602,0.00010545355587553471,0.9998945464441245
490,1.3424657534246576,0.0001034971592318267,0.9998965028407681
491,1.3452054794520547,0.00010157705807190522,0.9998984229419281
492,1.347945205479452,9.96925790342883e-05,0.9999003074209657
493,1.3506849315068492,9.784306124983844e-05,0.9999021569387502
494,1.3534246575342466,9.602785611000199e-05,0.99990397214389
495,1.356164383561644,9.424632703934816e-05,0.9999057536729606
496,1.358904109589041,9.249784927232802e-05,0.9999075021507277
497,1.3616438356164384,9.078180963417509e-05,0.9999092181903658
498,1.3643835616438356,8.909760632587067e-05,0.9999109023936741
499,1.367123287671233,8.744464871309859e-05,0.9999125553512869
500,1.36986301369863,8.582235711911525e-05,0.9999141776428809
501,1.3726027397260274,8.423016262146246e-05,0.9999157698373785
502,1.3753424657534246,8.266750685245164e-05,0.9999173324931475
503,1.378082191780822,8.113384180334952e-05,0.9999188661581967
504,1.3808219178082193,7.962862963219659e-05,0.9999203713703678
505,1.3835616438356164,7.8151342475191e-05,0.9999218486575248
506,1.3863013698630138,7.670146226157167e-05,0.9999232985377384
507,1.389041095890411,7.527848053193566e-05,0.9999247215194681
508,1.3917808219178083,7.388189825992633e-05,0.99992611810174
509,1.3945205479452054,7.251122567722937e-05,0.9999274887743228
510,1.3972602739726028,7.116598210181574e-05,0.9999288340178982
511,1.4,6.98456957693709e-05,0.9999301543042306
512,1.4027397260273973,6.854990366785154e-05,0.9999314500963321
513,1.4054794520547946,6.727815137511158e-05,0.9999327218486249
514,1.4082191780821918,6.60299928995406e-05,0.9999339700071005
515,1.4109589041095891,6.480499052365869e-05,0.9999351950094764
516,1.4136986301369863,6.360271465061315e-05,0.9999363972853493
517,1.4164383561643836,6.242274365352279e-05,0.9999375772563465
518,1.4191780821917808,6.126466372761741e-05,0.9999387353362724
519,1.4219178082191781,6.012806874512031e-05,0.9999398719312549
520,1.4246575342465753,5.9012560112823076e-05,0.9999409874398871
521,1.4273972602739726,5.79177466323027e-05,0.9999420822533677
522,1.4301369863013698,5.6843244362731944e-05,0.9999431567556373
523,1.4328767123287671,5.578867648623492e-05,0.9999442113235137
524,1.4356164383561645,5.475367317574054e-05,0.9999452463268242
525,1.4383561643835616,5.373787146528768e-05,0.9999462621285347
526,1.441095890410959,5.274091512273639e-05,0.9999472590848772
527,1.4438356164383561,5.176245452484062e-05,0.9999482375454751
528,1.4465753424657535,5.080214653463864e-05,0.9999491978534654
529,1.4493150684931506,4.985965438111812e-05,0.9999501403456189
530,1.452054794520548,4.893464754111367e-05,0.9999510653524589
531,1.4547945205479451,4.8026801623395495e-05,0.9999519731983766
532,1.4575342465753425,4.713579825490842e-05,0.9999528642017451
533,1.4602739726027398,4.6261324969121426e-05,0.9999537386750309
534,1.463013698630137,4.5403075096448596e-05,0.9999545969249035
535,1.4657534246575343,4.456074765670294e-05,0.9999554392523433
536,1.4684931506849315,4.373404725354547e-05,0.9999562659527464
537,1.4712328767123288,4.292268397089248e-05,0.9999570773160291
538,1.473972602739726,4.21263732712447e-05,0.9999578736267287
539,1.4767123287671233,4.134483589590263e-05,0.9999586551641041
540,1.4794520547945205,4.0577797767033153e-05,0.999959422202233
541,1.4821917808219178,3.982498989155303e-05,0.9999601750101085
542,1.484931506849315,3.9086148266795486e-05,0.9999609138517332
543,1.4876712328767123,3.8361013787927025e-05,0.999961638986212
544,1.4904109589041097,3.764933215708172e-05,0.9999623506678429
545,1.4931506849315068,3.6950853794181375e-05,0.9999630491462058
546,1.4958904109589042,3.626533374941015e-05,0.9999637346662505
547,1.4986301369863013,3.559253161731289e-05,0.9999644074683827
548,1.5013698630136987,3.493221145248726e-05,0.9999650677885475
549,1.5041095890410958,3.428414168683984e-05,0.9999657158583132
550,1.5068493150684932,3.364809504837741e-05,0.9999663519049516
551,1.5095890410958903,3.302384848150478e-05,0.9999669761515185
552,1.5123287671232877,3.241118306880127e-05,0.9999675888169312
553,1.515068493150685,3.1809883954248415e-05,0.9999681901160458
554,1.5178082191780822,3.1219740267882014e-05,0.9999687802597321
555,1.5205479452054795,3.0640545051841976e-05,0.9999693594549481
556,1.5232876712328767,3.007209518779415e-05,0.9999699279048122
