Days,Years,S(t)
286,0.7835616438356164,0.752531064265097
287,0.7863013698630137,0.752531064265097
288,0.7890410958904109,0.752531064265097
289,0.7917808219178082,0.752531064265097
290,0.7945205479452054,0.752531064265097
291,0.7972602739726027,0.752531064265097
292,0.8,0.752531064265097
293,0.8027397260273973,0.752531064265097
294,0.8054794520547945,0.752531064265097
295,0.8082191780821918,0.752531064265097
296,0.810958904109589,0.752531064265097
297,0.8136986301369863,0.752531064265097
298,0.8164383561643835,0.752531064265097
299,0.8191780821917808,0.752531064265097
300,0.821917808219178,0.752531064265097
301,0.8246575342465754,0.752531064265097
302,0.8273972602739726,0.752531064265097
303,0.8301369863013699,0.752531064265097
304,0.8328767123287671,0.752531064265097
305,0.8356164383561644,0.752531064265097
306,0.8383561643835616,0.752531064265097
307,0.8410958904109589,0.752531064265097
308,0.8438356164383561,0.752531064265097
309,0.8465753424657534,0.752531064265097
310,0.8493150684931506,0.752531064265097
311,0.852054794520548,0.752531064265097
312,0.8547945205479452,0.752531064265097
313,0.8575342465753425,0.752531064265097
314,0.8602739726027397,0.752531064265097
315,0.863013698630137,0.752531064265097
316,0.8657534246575342,0.752531064265097
317,0.8684931506849315,0.752531064265097
318,0.8712328767123287,0.752531064265097
319,0.873972602739726,0.752531064265097
320,0.8767123287671232,0.752531064265097
321,0.8794520547945206,0.752531064265097
322,0.8821917808219178,0.752531064265097
323,0.8849315068493151,0.752531064265097
324,0.8876712328767123,0.752531064265097
325,0.8904109589041096,0.752531064265097
326,0.8931506849315068,0.752531064265097
327,0.8958904109589041,0.752531064265097
328,0.8986301369863013,0.752531064265097
329,0.9013698630136986,0.752531064265097
330,0.9041095890410958,0.752531064265097
331,0.9068493150684932,0.752531064265097
332,0.9095890410958904,0.752531064265097
333,0.9123287671232877,0.752531064265097
334,0.915068493150685,0.752531064265097
335,0.9178082191780822,0.752531064265097
336,0.9205479452054794,0.752531064265097
337,0.9232876712328767,0.752531064265097
338,0.9260273972602739,0.752531064265097
339,0.9287671232876712,0.752531064265097
340,0.9315068493150684,0.752531064265097
341,0.9342465753424658,0.752531064265097
342,0.936986301369863,0.752531064265097
343,0.9397260273972603,0.752531064265097
344,0.9424657534246575,0.752531064265097
345,0.9452054794520548,0.752531064265097
346,0.947945205479452,0.752531064265097
347,0.9506849315068493,0.752531064265097
348,0.9534246575342465,0.752531064265097
349,0.9561643835616438,0.752531064265097
350,0.958904109589041,0.752531064265097
351,0.9616438356164384,0.752531064265097
352,0.9643835616438357,0.752531064265097
353,0.9671232876712329,0.752531064265097
354,0.9698630136986301,0.752531064265097
355,0.9726027397260274,0.7465273811236685
356,0.9753424657534246,0.7330757674140038
357,0.9780821917808219,0.7330757674140038
358,0.9808219178082191,0.7330757674140038
359,0.9835616438356164,0.7330757674140038
360,0.9863013698630136,0.7330757674140038
361,0.989041095890411,0.7330757674140038
362,0.9917808219178083,0.7330757674140038
363,0.9945205479452055,0.7330757674140038
364,0.9972602739726028,0.7330757674140038
365,1.0,0.7330757674140038
366,1.0027397260273974,0.7330757674140038
367,1.0054794520547945,0.7330757674140038
368,1.0082191780821919,0.7330757674140038
369,1.010958904109589,0.7330757674140038
370,1.0136986301369864,0.7330757674140038
371,1.0164383561643835,0.7330757674140038
372,1.0191780821917809,0.7330757674140038
373,1.021917808219178,0.7330757674140038
374,1.0246575342465754,0.7330757674140038
375,1.0273972602739727,0.7330757674140038
376,1.0301369863013699,0.7330757674140038
377,1.0328767123287672,0.7330757674140038
378,1.0356164383561643,0.7330757674140038
379,1.0383561643835617,0.7330757674140038
380,1.0410958904109588,0.7330757674140038
381,1.0438356164383562,0.7330757674140038
382,1.0465753424657533,0.7330757674140038
383,1.0493150684931507,0.7330757674140038
384,1.0520547945205478,0.7330757674140038
385,1.0547945205479452,0.7330757674140038
386,1.0575342465753426,0.7330757674140038
387,1.0602739726027397,0.7330757674140038
388,1.063013698630137,0.7330757674140038
389,1.0657534246575342,0.7330757674140038
390,1.0684931506849316,0.7330757674140038
391,1.0712328767123287,0.7294387569394414
392,1.073972602739726,0.7294387569394414
393,1.0767123287671232,0.7294387569394414
394,1.0794520547945206,0.7294387569394414
395,1.082191780821918,0.7247413620141403
396,1.084931506849315,0.7247413620141403
397,1.0876712328767124,0.7247413620141403
398,1.0904109589041096,0.7247413620141403
399,1.093150684931507,0.7247413620141403
400,1.095890410958904,0.7247413620141403
401,1.0986301369863014,0.7247413620141403
402,1.1013698630136985,0.7247413620141403
403,1.104109589041096,0.7247413620141403
404,1.106849315068493,0.7166154609900539
405,1.1095890410958904,0.7159752701671024
406,1.1123287671232878,0.7159752701671024
407,1.115068493150685,0.7159752701671024
408,1.1178082191780823,0.7159752701671024
409,1.1205479452054794,0.7159752701671024
410,1.1232876712328768,0.7159752701671024
411,1.126027397260274,0.714281953683281
412,1.1287671232876713,0.714281953683281
413,1.1315068493150684,0.714281953683281
414,1.1342465753424658,0.714281953683281
415,1.1369863013698631,0.714281953683281
416,1.1397260273972603,0.714281953683281
417,1.1424657534246576,0.714281953683281
418,1.1452054794520548,0.714281953683281
419,1.1479452054794521,0.714281953683281
420,1.1506849315068493,0.714281953683281
421,1.1534246575342466,0.714281953683281
422,1.1561643835616437,0.714281953683281
423,1.158904109589041,0.714281953683281
424,1.1616438356164382,0.7118499367545092
425,1.1643835616438356,0.7118499367545092
426,1.167123287671233,0.7118499367545092
427,1.16986301369863,0.7118499367545092
428,1.1726027397260275,0.7118499367545092
429,1.1753424657534246,0.7118499367545092
430,1.178082191780822,0.7118499367545092
431,1.180821917808219,0.7118499367545092
432,1.1835616438356165,0.7118499367545092
433,1.1863013698630136,0.7118499367545092
434,1.189041095890411,0.7118499367545092
435,1.1917808219178083,0.7118499367545092
436,1.1945205479452055,0.7118499367545092
437,1.1972602739726028,0.7118499367545092
438,1.2,0.7118499367545092
439,1.2027397260273973,0.7118499367545092
440,1.2054794520547945,0.7118499367545092
441,1.2082191780821918,0.7118499367545092
442,1.210958904109589,0.7118499367545092
443,1.2136986301369863,0.7118499367545092
444,1.2164383561643837,0.7118499367545092
445,1.2191780821917808,0.7118499367545092
446,1.2219178082191782,0.7118499367545092
447,1.2246575342465753,0.7026250869110336
448,1.2273972602739727,0.7026250869110336
449,1.2301369863013698,0.7026250869110336
450,1.2328767123287672,0.7026250869110336
451,1.2356164383561643,0.7026250869110336
452,1.2383561643835617,0.7007418995821191
453,1.2410958904109588,0.697940767921407
454,1.2438356164383562,0.6928156102881662
455,1.2465753424657535,0.6928156102881662
456,1.2493150684931507,0.6928156102881662
457,1.252054794520548,0.6928156102881662
458,1.2547945205479452,0.6928156102881662
459,1.2575342465753425,0.6928156102881662
460,1.2602739726027397,0.6928156102881662
461,1.263013698630137,0.6928156102881662
462,1.2657534246575342,0.6928156102881662
463,1.2684931506849315,0.6928156102881662
464,1.2712328767123289,0.6928156102881662
465,1.273972602739726,0.6928156102881662
466,1.2767123287671234,0.6928156102881662
467,1.2794520547945205,0.6928156102881662
468,1.2821917808219179,0.6928156102881662
469,1.284931506849315,0.6928156102881662
470,1.2876712328767124,0.6928156102881662
471,1.2904109589041095,0.6928156102881662
472,1.2931506849315069,0.6928156102881662
473,1.295890410958904,0.6928156102881662
474,1.2986301369863014,0.6928156102881662
475,1.3013698630136987,0.6928156102881662
476,1.3041095890410959,0.6928156102881662
477,1.3068493150684932,0.6928156102881662
478,1.3095890410958904,0.6928156102881662
479,1.3123287671232877,0.6928156102881662
480,1.3150684931506849,0.6928156102881662
481,1.3178082191780822,0.6928156102881662
482,1.3205479452054794,0.6914800079037222
483,1.3232876712328767,0.6914800079037222
484,1.326027397260274,0.6914800079037222
485,1.3287671232876712,0.6914800079037222
486,1.3315068493150686,0.6914800079037222
487,1.3342465753424657,0.6914800079037222
488,1.336986301369863,0.6914800079037222
489,1.3397260273972602,0.6914800079037222
490,1.3424657534246576,0.6914800079037222
491,1.3452054794520547,0.6914800079037222
492,1.347945205479452,0.6914800079037222
493,1.3506849315068492,0.6914800079037222
494,1.3534246575342466,0.6914800079037222
495,1.356164383561644,0.6914800079037222
496,1.358904109589041,0.6914800079037222
497,1.3616438356164384,0.6914800079037222
498,1.3643835616438356,0.6914800079037222
499,1.367123287671233,0.6914800079037222
500,1.36986301369863,0.6914800079037222
501,1.3726027397260274,0.6914800079037222
502,1.3753424657534246,0.6914800079037222
503,1.378082191780822,0.6914800079037222
504,1.3808219178082193,0.6914800079037222
505,1.3835616438356164,0.6914800079037222
506,1.3863013698630138,0.6914800079037222
507,1.389041095890411,0.6914800079037222
508,1.3917808219178083,0.6914800079037222
509,1.3945205479452054,0.6914800079037222
510,1.3972602739726028,0.685020282812528
511,1.4,0.685020282812528
512,1.4027397260273973,0.685020282812528
513,1.4054794520547946,0.685020282812528
514,1.4082191780821918,0.685020282812528
515,1.4109589041095891,0.685020282812528
516,1.4136986301369863,0.685020282812528
517,1.4164383561643836,0.685020282812528
518,1.4191780821917808,0.685020282812528
519,1.4219178082191781,0.685020282812528
520,1.4246575342465753,0.685020282812528
521,1.4273972602739726,0.685020282812528
522,1.4301369863013698,0.685020282812528
523,1.4328767123287671,0.685020282812528
524,1.4356164383561645,0.685020282812528
525,1.4383561643835616,0.685020282812528
526,1.441095890410959,0.685020282812528
527,1.4438356164383561,0.685020282812528
528,1.4465753424657535,0.685020282812528
529,1.4493150684931506,0.685020282812528
530,1.452054794520548,0.685020282812528
531,1.4547945205479451,0.685020282812528
532,1.4575342465753425,0.685020282812528
533,1.4602739726027398,0.685020282812528
534,1.463013698630137,0.685020282812528
535,1.4657534246575343,0.685020282812528
536,1.4684931506849315,0.685020282812528
537,1.4712328767123288,0.685020282812528
538,1.473972602739726,0.685020282812528
539,1.4767123287671233,0.685020282812528
540,1.4794520547945205,0.685020282812528
541,1.4821917808219178,0.685020282812528
542,1.484931506849315,0.685020282812528
543,1.4876712328767123,0.685020282812528
544,1.4904109589041097,0.685020282812528
545,1.4931506849315068,0.685020282812528
546,1.4958904109589042,0.685020282812528
547,1.4986301369863013,0.685020282812528
548,1.5013698630136987,0.685020282812528
549,1.5041095890410958,0.685020282812528
550,1.5068493150684932,0.685020282812528
551,1.5095890410958903,0.685020282812528
552,1.5123287671232877,0.685020282812528
553,1.515068493150685,0.685020282812528
554,1.5178082191780822,0.685020282812528
555,1.5205479452054795,0.685020282812528
556,1.5232876712328767,0.685020282812528
557,1.526027397260274,0.685020282812528
558,1.5287671232876712,0.685020282812528
559,1.5315068493150685,0.685020282812528
560,1.5342465753424657,0.685020282812528
561,1.536986301369863,0.685020282812528
562,1.5397260273972602,0.685020282812528
563,1.5424657534246575,0.685020282812528
564,1.5452054794520549,0.685020282812528
565,1.547945205479452,0.685020282812528
566,1.5506849315068494,0.685020282812528
567,1.5534246575342465,0.685020282812528
568,1.5561643835616439,0.685020282812528
569,1.558904109589041,0.685020282812528
570,1.5616438356164384,0.685020282812528
571,1.5643835616438355,0.685020282812528
572,1.5671232876712329,0.685020282812528
573,1.5698630136986302,0.685020282812528
574,1.5726027397260274,0.685020282812528
575,1.5753424657534247,0.685020282812528
576,1.5780821917808219,0.685020282812528
577,1.5808219178082192,0.685020282812528
578,1.5835616438356164,0.685020282812528
579,1.5863013698630137,0.685020282812528
580,1.5890410958904109,0.685020282812528
581,1.5917808219178082,0.685020282812528
582,1.5945205479452054,0.685020282812528
583,1.5972602739726027,0.685020282812528
584,1.6,0.685020282812528
585,1.6027397260273972,0.685020282812528
586,1.6054794520547946,0.685020282812528
587,1.6082191780821917,0.685020282812528
588,1.610958904109589,0.685020282812528
589,1.6136986301369862,0.685020282812528
590,1.6164383561643836,0.685020282812528
591,1.6191780821917807,0.685020282812528
592,1.621917808219178,0.685020282812528
593,1.6246575342465754,0.685020282812528
594,1.6273972602739726,0.685020282812528
595,1.63013698630137,0.685020282812528
596,1.632876712328767,0.685020282812528
597,1.6356164383561644,0.685020282812528
598,1.6383561643835616,0.685020282812528
599,1.641095890410959,0.685020282812528
600,1.643835616438356,0.685020282812528
601,1.6465753424657534,0.685020282812528
602,1.6493150684931508,0.685020282812528
603,1.652054794520548,0.685020282812528
604,1.6547945205479453,0.685020282812528
605,1.6575342465753424,0.685020282812528
606,1.6602739726027398,0.685020282812528
607,1.663013698630137,0.685020282812528
608,1.6657534246575343,0.685020282812528
609,1.6684931506849314,0.685020282812528
610,1.6712328767123288,0.685020282812528
611,1.673972602739726,0.685020282812528
612,1.6767123287671233,0.685020282812528
613,1.6794520547945206,0.685020282812528
614,1.6821917808219178,0.685020282812528
615,1.6849315068493151,0.685020282812528
616,1.6876712328767123,0.685020282812528
617,1.6904109589041096,0.685020282812528
618,1.6931506849315068,0.685020282812528
619,1.6958904109589041,0.685020282812528
620,1.6986301369863013,0.685020282812528
621,1.7013698630136986,0.685020282812528
622,1.704109589041096,0.685020282812528
623,1.7068493150684931,0.685020282812528
624,1.7095890410958905,0.685020282812528
625,1.7123287671232876,0.685020282812528
626,1.715068493150685,0.685020282812528
627,1.7178082191780821,0.685020282812528
628,1.7205479452054795,0.685020282812528
629,1.7232876712328766,0.685020282812528
630,1.726027397260274,0.685020282812528
631,1.7287671232876711,0.685020282812528
632,1.7315068493150685,0.685020282812528
633,1.7342465753424658,0.685020282812528
634,1.736986301369863,0.685020282812528
635,1.7397260273972603,0.685020282812528
636,1.7424657534246575,0.685020282812528
637,1.7452054794520548,0.685020282812528
638,1.747945205479452,0.685020282812528
639,1.7506849315068493,0.685020282812528
640,1.7534246575342465,0.685020282812528
641,1.7561643835616438,0.685020282812528
642,1.7589041095890412,0.685020282812528
643,1.7616438356164383,0.685020282812528
644,1.7643835616438357,0.685020282812528
645,1.7671232876712328,0.685020282812528
646,1.7698630136986302,0.685020282812528
647,1.7726027397260273,0.685020282812528
648,1.7753424657534247,0.685020282812528
649,1.7780821917808218,0.685020282812528
650,1.7808219178082192,0.685020282812528
651,1.7835616438356163,0.685020282812528
652,1.7863013698630137,0.685020282812528
653,1.789041095890411,0.685020282812528
654,1.7917808219178082,0.685020282812528
655,1.7945205479452055,0.685020282812528
656,1.7972602739726027,0.685020282812528
657,1.8,0.685020282812528
658,1.8027397260273972,0.685020282812528
659,1.8054794520547945,0.685020282812528
660,1.8082191780821917,0.685020282812528
661,1.810958904109589,0.685020282812528
662,1.8136986301369864,0.685020282812528
663,1.8164383561643835,0.685020282812528
664,1.819178082191781,0.685020282812528
665,1.821917808219178,0.685020282812528
666,1.8246575342465754,0.685020282812528
667,1.8273972602739725,0.685020282812528
668,1.83013698630137,0.685020282812528
669,1.832876712328767,0.685020282812528
670,1.8356164383561644,0.685020282812528
671,1.8383561643835618,0.685020282812528
672,1.841095890410959,0.685020282812528
673,1.8438356164383563,0.685020282812528
674,1.8465753424657534,0.685020282812528
675,1.8493150684931507,0.685020282812528
676,1.8520547945205479,0.685020282812528
677,1.8547945205479452,0.685020282812528
678,1.8575342465753424,0.685020282812528
679,1.8602739726027397,0.685020282812528
680,1.8630136986301369,0.685020282812528
681,1.8657534246575342,0.685020282812528
682,1.8684931506849316,0.685020282812528
683,1.8712328767123287,0.685020282812528
684,1.873972602739726,0.685020282812528
685,1.8767123287671232,0.685020282812528
686,1.8794520547945206,0.685020282812528
687,1.8821917808219177,0.685020282812528
688,1.884931506849315,0.685020282812528
689,1.8876712328767122,0.685020282812528
690,1.8904109589041096,0.685020282812528
691,1.893150684931507,0.685020282812528
692,1.895890410958904,0.685020282812528
693,1.8986301369863015,0.685020282812528
694,1.9013698630136986,0.685020282812528
695,1.904109589041096,0.685020282812528
696,1.906849315068493,0.685020282812528
697,1.9095890410958904,0.685020282812528
698,1.9123287671232876,0.685020282812528
699,1.915068493150685,0.685020282812528
700,1.917808219178082,0.685020282812528
701,1.9205479452054794,0.685020282812528
702,1.9232876712328768,0.685020282812528
703,1.926027397260274,0.685020282812528
704,1.9287671232876713,0.685020282812528
705,1.9315068493150684,0.685020282812528
706,1.9342465753424658,0.685020282812528
707,1.936986301369863,0.685020282812528
708,1.9397260273972603,0.685020282812528
709,1.9424657534246574,0.685020282812528
710,1.9452054794520548,0.685020282812528
711,1.9479452054794522,0.685020282812528
712,1.9506849315068493,0.685020282812528
713,1.9534246575342467,0.685020282812528
714,1.9561643835616438,0.685020282812528
715,1.9589041095890412,0.685020282812528
716,1.9616438356164383,0.685020282812528
717,1.9643835616438357,0.685020282812528
718,1.9671232876712328,0.685020282812528
719,1.9698630136986301,0.685020282812528
720,1.9726027397260273,0.685020282812528
721,1.9753424657534246,0.685020282812528
