Date,Balance,trend,residual,quantile_10,fitted_growth
2018-04-09,13181.133081755415,12509.635898345356,671.4971834100597,11450.97427557729,12738.491424101347
2018-04-10,13157.737904577718,12513.660516595592,644.0773879821263,11454.3135589266,12741.606806318152
2018-04-11,13140.975329270075,12517.685134845826,623.2901944242494,11457.652842275911,12744.722950446716
2018-04-12,13122.330563659269,12521.709753096062,600.6208105632068,11460.992125625222,12747.839856673369
2018-04-13,13091.538222995188,12525.734371346298,565.8038516488905,11464.331408974533,12750.957525184496
2018-04-14,12997.652362377816,12529.758989596532,467.8933727812837,11467.670692323843,12754.075956166527
2018-04-15,12913.912180676163,12533.783607846768,380.1285728293951,11471.009975673154,12757.19514980593
2018-04-16,12927.695848937046,12537.808226097002,389.88762284004406,11474.349259022463,12760.315106289225
2018-04-17,12914.6529821963,12541.832844347238,372.8201378490612,11477.688542371774,12763.435825802979
2018-04-18,13042.488633766348,12545.857462597472,496.6311711688759,11481.027825721085,12766.557308533804
2018-04-19,13035.14918795813,12549.882080847708,485.2671071104214,11484.367109070396,12769.67955466835
2018-04-20,13048.494923689914,12553.906699097945,494.58822459196927,11487.706392419706,12772.802564393323
2018-04-21,12945.331287863224,12557.931317348179,387.3999705150454,11491.045675769017,12775.926337895467
2018-04-22,12879.2457166745,12561.955935598415,317.289781076086,11494.384959118328,12779.050875361578
2018-04-23,12918.667761484789,12565.98055384865,352.6872076361378,11497.724242467637,12782.176176978488
2018-04-24,12969.21292309062,12570.005172098885,399.20775099173443,11501.063525816948,12785.30224293309
2018-04-25,13508.448709667304,12574.029790349121,934.4189193181828,11504.402809166259,12788.42907341231
2018-04-26,13589.564931797016,12578.054408599355,1011.5105231976613,11507.74209251557,12791.55666860312
2018-04-27,13754.52701744863,12582.079026849591,1172.4479905990393,11511.08137586488,12794.685028692547
2018-04-28,13664.96141056962,12586.103645099825,1078.8577654697947,11514.42065921419,12797.814153867654
2018-04-29,13549.656679170788,12590.128263350061,959.5284158207269,11517.759942563502,12800.944044315554
2018-04-30,13708.043564617628,12594.152881600297,1113.890683017331,11521.09922591281,12804.07470022341
2018-05-01,13469.124879678142,12598.177499850532,870.9473798276103,11524.438509262121,12807.20612177842
2018-05-02,13457.78397978144,12602.202118100768,855.5818616806719,11527.777792611432,12810.338309167835
2018-05-03,13423.328054925278,12606.226736351004,817.101318574274,11531.117075960743,12813.471262578958
2018-05-04,13428.682924987175,12610.251354601238,818.4315703859374,11534.456359310054,12816.604982199122
2018-05-05,13324.207240716072,12614.275972851474,709.9312678645983,11537.795642659365,12819.73946821572
2018-05-06,13219.36887974504,12618.300591101708,601.0682886433315,11541.134926008675,12822.874720816182
2018-05-07,13207.83359784846,12622.325209351944,585.5083884965152,11544.474209357984,12826.010740187989
2018-05-08,13190.360854738434,12626.34982760218,564.0110271362537,11547.813492707295,12829.147526518665
2018-05-09,13125.14811902808,12630.374445852414,494.77367317566495,11551.152776056606,12832.285079995783
2018-05-10,13334.359544681884,12634.39906410265,699.9604805792333,11554.492059405917,12835.423400806956
2018-05-11,13244.40690424526,12638.423682352884,605.9832218923748,11557.831342755228,12838.562489139851
2018-05-12,13148.546636099218,12642.44830060312,506.0983354960972,11561.170626104538,12841.702345182173
2018-05-13,13062.441969839469,12646.472918853357,415.96905098611205,11564.50990945385,12844.842969121677
2018-05-14,13144.99352034597,12650.49753710359,494.4959832423792,11567.84919280316,12847.984361146166
2018-05-15,13144.888177335695,12654.522155353827,490.36602198186847,11571.18847615247,12851.126521443482
2018-05-16,13154.2579327757,12658.546773604061,495.7111591716384,11574.52775950178,12854.269450201522
2018-05-17,13160.312069353193,12662.571391854297,497.7406774988958,11577.86704285109,12857.413147608222
2018-05-18,13289.37156799326,12666.596010104533,622.7755578887263,11581.206326200401,12860.557613851566
2018-05-19,13201.01515487527,12670.620628354767,530.394526520502,11584.545609549712,12863.702849119583
2018-05-20,13107.431477495636,12674.645246605003,432.7862308906333,11587.884892899023,12866.84885360035
2018-05-21,13104.20211667374,12678.669864855237,425.5322518185021,11591.224176248334,12869.99562748199
2018-05-22,13170.850429332357,12682.694483105473,488.1559462268833,11594.563459597644,12873.14317095267
2018-05-23,13196.17834688226,12686.71910135571,509.45924552655015,11597.902742946953,12876.291484200607
2018-05-24,13630.941323818646,12690.743719605944,940.1976042127026,11601.242026296264,12879.440567414054
2018-05-25,13884.231882430617,12694.76833785618,1189.463544574437,11604.581309645575,12882.590420781324
2018-05-26,13776.401232635655,12698.792956106416,1077.6082765292394,11607.920592994886,12885.74104449077
2018-05-27,13677.081399829513,12702.81757435665,974.2638254728627,11611.259876344197,12888.892438730782
2018-05-28,13817.63392291924,12706.842192606884,1110.7917303123559,11614.599159693507,12892.044603689814
2018-05-29,13694.389408801702,12710.86681085712,983.5225979445822,11617.938443042818,12895.197539556351
2018-05-30,13763.5916752439,12714.891429107356,1048.7002461365446,11621.277726392127,12898.35124651893
2018-05-31,13843.45589535456,12718.91604735759,1124.53984799697,11624.617009741438,12901.505724766135
2018-06-01,13653.830097564678,12722.940665607826,930.8894319568517,11627.956293090749,12904.660974486595
2018-06-02,13512.654270617271,12726.965283858062,785.688986759209,11631.29557644006,12907.816995868985
2018-06-03,13386.986029766982,12730.989902108297,655.9961276586855,11634.63485978937,12910.973789102025
2018-06-04,13409.357252894624,12735.014520358533,674.3427325360917,11637.974143138681,12914.131354374482
2018-06-05,13443.152013376894,12739.039138608769,704.112874768125,11641.313426487992,12917.289691875169
2018-06-06,13508.154118753358,12743.063756859003,765.0903618943557,11644.6527098373,12920.448801792949
2018-06-07,13563.970375126815,12747.088375109237,816.8820000175783,11647.991993186612,12923.608684316721
2018-06-08,13560.623708992967,12751.112993359473,809.5107156334943,11651.331276535922,12926.769339635444
2018-06-09,13431.0682042972,12755.137611609709,675.9305926874913,11654.670559885233,12929.930767938116
2018-06-10,13312.889560375012,12759.162229859943,553.7273305150684,11658.009843234544,12933.092969413778
2018-06-11,13362.06357461541,12763.18684811018,598.8767265052302,11661.349126583855,12936.25594425152
2018-06-12,13372.221565328928,12767.211466360415,605.0100989685125,11664.688409933166,12939.41969264048
2018-06-13,13441.845929757274,12771.23608461065,670.6098451466241,11668.027693282476,12942.584214769842
2018-06-14,13419.85224389029,12775.260702860885,644.5915410294037,11671.366976631787,12945.749510828835
2018-06-15,13360.791427739796,12779.285321111121,581.5061066286744,11674.706259981096,12948.915581006733
2018-06-16,13295.758566271476,12783.309939361356,512.4486269101199,11678.045543330407,12952.082425492865
2018-06-17,13226.79747618927,12787.334557611592,439.46291857767756,11681.384826679718,12955.250044476588
2018-06-18,13203.76509177484,12791.359175861826,412.4059159130138,11684.724110029028,12958.418438147324
2018-06-19,13158.23873379859,12795.383794112062,362.85493968652736,11688.06339337834,12961.587606694535
2018-06-20,13104.277923230906,12799.408412362296,304.8695108686097,11691.40267672765,12964.757550307722
2018-06-21,13056.0668464325,12803.433030612532,252.63381581996873,11694.74196007696,12967.928269176444
2018-06-22,13079.80968260378,12807.457648862768,272.35203374101184,11698.08124342627,12971.099763490298
2018-06-23,12984.15805734784,12811.482267113002,172.67579023483813,11701.42052677558,12974.272033438934
2018-06-24,12892.478767460334,12815.506885363238,76.97188209709566,11704.759810124891,12977.445079212039
2018-06-25,13043.98755450258,12819.531503613474,224.45605088910634,11708.099093474202,12980.618900999358
2018-06-26,13064.405012516629,12823.556121863709,240.8488906529201,11711.438376823513,12983.793498990672
2018-06-27,13112.800561345632,12827.580740113945,285.2198212316871,11714.777660172824,12986.968873375814
2018-06-28,13218.065389865124,12831.605358364179,386.46003150094475,11718.116943522135,12990.145024344665
2018-06-29,13323.54054576646,12835.629976614415,487.91056915204535,11721.456226871444,12993.321952087146
2018-06-30,13299.764005927742,12839.654594864649,460.1094110630929,11724.795510220754,12996.499656793228
2018-07-01,13068.357154169096,12843.679213114885,224.67794105421126,11728.134793570065,12999.678138652935
2018-07-02,13067.767294246309,12847.703831365121,220.06346288118766,11731.474076919376,13002.857397856325
2018-07-03,13057.068266027169,12851.728449615355,205.33981641181344,11734.813360268687,13006.03743459351
2018-07-04,13052.31462979904,12855.753067865591,196.5615619334494,11738.152643617997,13009.21824905465
2018-07-05,13067.659902999989,12859.777686115827,207.8822168841616,11741.491926967308,13012.399841429944
2018-07-06,13090.195092406995,12863.802304366061,226.39278804093374,11744.831210316617,13015.582211909643
2018-07-07,12982.64186042536,12867.826922616297,114.81493780906203,11748.170493665928,13018.765360684047
2018-07-08,12879.862651035162,12871.851540866532,8.011110168630694,11751.509777015239,13021.949287943497
2018-07-09,12867.4627964205,12875.876159116768,-8.41336269626845,11754.84906036455,13025.133993878384
2018-07-10,12832.449063350605,12879.900777367002,-47.45171401639709,11758.18834371386,13028.31947867914
2018-07-11,12803.57771210513,12883.925395617238,-80.34768351210732,11761.527627063171,13031.505742536254
2018-07-12,12760.695846998544,12887.950013867474,-127.25416686893004,11764.866910412482,13034.692785640253
2018-07-13,12879.80574859068,12891.974632117708,-12.168883527028811,11768.206193761793,13037.88060818171
2018-07-14,12784.524267330627,12895.999250367944,-111.47498303731663,11771.545477111104,13041.069210351252
2018-07-15,12695.700989495985,12900.02386861818,-204.32287912219545,11774.884760460413,13044.258592339549
2018-07-16,12697.760129084594,12904.048486868414,-206.28835778382017,11778.224043809723,13047.448754337312
2018-07-17,12680.19531663336,12908.07310511865,-227.87778848528978,11781.563327159034,13050.639696535307
2018-07-18,13009.832065937857,12912.097723368885,97.73434256897235,11784.902610508345,13053.831419124344
2018-07-19,12991.2727779233,12916.12234161912,75.15043630417858,11788.241893857656,13057.023922295275
2018-07-20,12990.36204345861,12920.146959869355,70.2150835892553,11791.581177206966,13060.21720623901
2018-07-21,12887.379487703834,12924.17157811959,-36.79209041575632,11794.920460556277,13063.411271146488
2018-07-22,12816.175443918326,12928.196196369827,-112.02075245150081,11798.259743905586,13066.606117208712
2018-07-23,12819.457074921464,12932.220814620061,-112.76373969859742,11801.599027254897,13069.801744616725
2018-07-24,12831.170318674544,12936.245432870297,-105.07511419575349,11804.938310604208,13072.998153561612
2018-07-25,12997.975748019931,12940.270051120533,57.70569689939839,11808.277593953519,13076.195344234513
2018-07-26,13084.285204519769,12944.294669370767,139.99053514900152,11811.61687730283,13079.393316826608
2018-07-27,13185.112938420429,12948.319287621003,236.79365079942545,11814.95616065214,13082.592071529129
2018-07-28,13113.89704477517,12952.343905871237,161.55313890393336,11818.295444001451,13085.791608533353
2018-07-29,13002.357732437931,12956.368524121473,45.989208316457734,11821.63472735076,13088.9919280306
2018-07-30,13080.549152037289,12960.393142371708,120.15600966558122,11824.97401070007,13092.193030212242
2018-07-31,13153.810819523193,12964.417760621944,189.39305890124888,11828.313294049382,13095.394915269695
2018-08-01,13062.550439293473,12968.44237887218,94.10806042129298,11831.652577398692,13098.597583394425
2018-08-02,13027.364700524226,12972.466997122414,54.89770340181167,11834.991860748003,13101.801034777938
2018-08-03,13012.958625922623,12976.49161537265,36.467010549973566,11838.331144097314,13105.005269611796
2018-08-04,12908.160931291755,12980.516233622886,-72.35530233113059,11841.670427446625,13108.210288087601
2018-08-05,12809.574047890035,12984.54085187312,-174.9668039830849,11845.009710795934,13111.416090397002
2018-08-06,12859.14013022506,12988.565470123356,-129.42533989829644,11848.348994145244,13114.6226767317
2018-08-07,12853.35418237678,12992.59008837359,-139.2359059968112,11851.688277494555,13117.830047283438
2018-08-08,12818.4028745262,12996.614706623826,-178.21183209762603,11855.027560843866,13121.038202244008
2018-08-09,12786.205649999049,13000.63932487406,-214.433674875012,11858.366844193177,13124.247141805248
2018-08-10,12904.05923367798,13004.663943124297,-100.60470944631743,11861.706127542488,13127.456866159044
2018-08-11,12806.564791495564,13008.688561374533,-202.12376987896823,11865.045410891798,13130.667375497329
2018-08-12,12708.42964016879,13012.713179624767,-304.283539455977,11868.38469424111,13133.878670012082
2018-08-13,12702.85506332258,13016.737797875003,-313.88273455242233,11871.72397759042,13137.090749895327
2018-08-14,13026.306958564332,13020.762416125239,5.544542439092766,11875.063260939729,13140.303615339142
2018-08-15,13055.205310774536,13024.787034375473,30.41827639906296,11878.40254428904,13143.517266535642
2018-08-16,13068.173599306068,13028.811652625709,39.361946680359324,11881.74182763835,13146.731703676996
2018-08-17,13055.727077965352,13032.836270875943,22.890807089408554,11885.081110987661,13149.946926955421
2018-08-18,12952.754683600966,13036.86088912618,-84.10620552521323,11888.420394336972,13153.162936563174
2018-08-19,12857.505372191175,13040.885507376413,-183.38013518523803,11891.759677686283,13156.379732692567
2018-08-20,12574.106559253496,13044.91012562665,-470.80356637315344,11895.098961035594,13159.59731553595
2018-08-21,12908.570371385737,13048.934743876885,-140.36437249114897,11898.438244384903,13162.815685285732
2018-08-22,12850.077559925525,13052.95936212712,-202.88180220159484,11901.777527734213,13166.034842134359
2018-08-23,12864.401536422394,13056.983980377356,-192.5824439549615,11905.116811083524,13169.254786274323
2018-08-24,13010.469007286072,13061.008598627592,-50.539591341519554,11908.456094432835,13172.475517898176
2018-08-25,12929.127090987628,13065.033216877826,-135.90612589019838,11911.795377782146,13175.697037198503
2018-08-26,12846.298007554336,13069.057835128062,-222.7598275737255,11915.134661131457,13178.919344367941
2018-08-27,12925.899908772675,13073.082453378296,-147.18254460562093,11918.473944480767,13182.142439599182
2018-08-28,13011.11126378338,13077.107071628532,-65.99580784515274,11921.813227830076,13185.366323084947
2018-08-29,13027.004758425124,13081.131689878766,-54.1269314536421,11925.152511179387,13188.590995018023
2018-08-30,13134.112012758402,13085.156308129002,48.955704629399406,11928.491794528698,13191.816455591234
2018-08-31,13054.447674269157,13089.180926379238,-34.733252110081594,11931.831077878009,13195.042704997453
2018-09-01,12843.947601450316,13093.205544629473,-249.25794317915643,11935.17036122732,13198.2697434296
2018-09-02,12723.764520167304,13097.230162879709,-373.4656427124046,11938.50964457663,13201.497571080647
2018-09-03,12765.901954444049,13101.254781129945,-335.3528266858957,11941.848927925941,13204.726188143602
2018-09-04,12763.241897093916,13105.279399380179,-342.0375022862627,11945.188211275252,13207.95559481153
2018-09-05,12765.229071887386,13109.304017630415,-344.07494574302837,11948.52749462456,13211.185791277543
2018-09-06,12773.730939056524,13113.328635880649,-339.5976968241248,11951.866777973872,13214.416777734794
2018-09-07,12782.915755659753,13117.353254130885,-334.43749847113213,11955.206061323182,13217.64855437649
2018-09-08,12692.1291072972,13121.37787238112,-429.24876508391935,11958.545344672493,13220.881121395878
2018-09-09,12679.787835522407,13125.402490631355,-445.6146551089478,11961.884628021804,13224.11447898626
2018-09-10,12596.02645180819,13129.427108881591,-533.4006570734018,11965.223911371115,13227.348627340978
2018-09-11,12506.776473645352,13133.451727131825,-626.6752534864736,11968.563194720426,13230.583566653426
2018-09-12,12572.821416429706,13137.476345382061,-564.6549289523555,11971.902478069736,13233.819297117048
2018-09-13,12547.014184157948,13141.500963632297,-594.4867794743495,11975.241761419045,13237.055818925328
2018-09-14,12551.059089750675,13145.525581882532,-594.4664921318563,11978.581044768356,13240.2931322718
2018-09-15,12471.224239899911,13149.550200132768,-678.3259602328562,11981.920328117667,13243.531237350046
2018-09-16,12403.332566865542,13153.574818383004,-750.2422515174621,11985.259611466978,13246.7701343537
2018-09-17,12320.142385075082,13157.599436633238,-837.4570515581563,11988.598894816289,13250.009823476434
2018-09-18,12353.43922359563,13161.624054883472,-808.1848312878428,11991.9381781656,13253.250304911971
2018-09-19,12496.657037690891,13165.648673133708,-668.9916354428169,11995.27746151491,13256.49157885409
2018-09-20,12496.48006501468,13169.673291383944,-673.1932263692634,11998.616744864219,13259.7336454966
2018-09-21,12535.084636324742,13173.697909634178,-638.6132733094364,12001.95602821353,13262.976505033377
2018-09-22,12467.16306097948,13177.722527884414,-710.5594669049351,12005.29531156284,13266.22015765833
2018-09-23,12383.008219675705,13181.74714613465,-798.7389264589456,12008.634594912151,13269.46460356542
2018-09-24,12435.401698245125,13185.771764384885,-750.3700661397597,12011.973878261462,13272.709842948654
2018-09-25,12942.38712584222,13189.79638263512,-247.40925679290012,12015.313161610773,13275.955876002092
2018-09-26,13007.509105834704,13193.821000885357,-186.3118950506523,12018.652444960084,13279.202702919836
2018-09-27,13085.941245561213,13197.84561913559,-111.90437357437804,12021.991728309393,13282.450323896037
2018-09-28,13268.957681340344,13201.870237385825,67.08744395451868,12025.331011658705,13285.698739124891
2018-09-29,13161.881028785136,13205.894855636061,-44.0138268509254,12028.670295008014,13288.94794880065
2018-09-30,13081.693437969196,13209.919473886297,-128.2260359171014,12032.009578357325,13292.1979531176
2018-10-01,13025.71772854789,13213.944092136531,-188.2263635886411,12035.348861706636,13295.448752270087
2018-10-02,12994.413155222584,13217.968710386767,-223.5555551641828,12038.688145055947,13298.700346452497
2018-10-03,12956.821891599571,13221.993328637003,-265.17143703743204,12042.027428405258,13301.952735859268
2018-10-04,12950.08578289479,13226.017946887237,-275.9321639924474,12045.366711754566,13305.205920684883
2018-10-05,12963.89645223914,13230.042565137474,-266.14611289833374,12048.70599510388,13308.459901123872
2018-10-06,12858.55539159292,13234.06718338771,-375.51179179479004,12052.045278453188,13311.714677370815
2018-10-07,12768.789774205788,13238.091801637944,-469.3020274321552,12055.384561802499,13314.970249620337
2018-10-08,12792.002117834863,13242.116419888178,-450.11430205331453,12058.72384515181,13318.226618067114
2018-10-09,12751.849524973732,13246.141038138414,-494.2915131646823,12062.06312850112,13321.483782905869
2018-10-10,12715.58466098323,13250.16565638865,-534.5809954054203,12065.402411850431,13324.741744331366
2018-10-11,12688.983046533223,13254.190274638884,-565.2072281056608,12068.741695199742,13328.000502538423
2018-10-12,12654.242545931502,13258.21489288912,-603.9723469576184,12072.080978549053,13331.26005772191
2018-10-13,12564.748970695371,13262.239511139356,-697.4905404439851,12075.420261898362,13334.520410076731
2018-10-14,12484.113065588004,13266.26412938959,-782.1510638015861,12078.759545247673,13337.781559797853
2018-10-15,12489.610733281208,13270.288747639826,-780.6780143586184,12082.098828596983,13341.043507080278
2018-10-16,12470.315648777909,13274.313365890062,-803.9977171121536,12085.438111946294,13344.306252119066
2018-10-17,12582.613296571206,13278.337984140297,-695.7246875690907,12088.777395295605,13347.569795109315
2018-10-18,12581.338157220414,13282.36260239053,-701.0244451701165,12092.116678644916,13350.834136246178
2018-10-19,12585.872350493137,13286.387220640767,-700.5148701476301,12095.455961994227,13354.099275724853
2018-10-20,12491.485698388831,13290.411838891003,-798.9261405021716,12098.795245343535,13357.365213740588
2018-10-21,12407.675047535951,13294.436457141237,-886.7614096052857,12102.134528692846,13360.631950488674
2018-10-22,12446.687185760724,13298.461075391473,-851.7738896307492,12105.473812042157,13363.899486164455
2018-10-23,12436.76726501184,13302.485693641709,-865.7184286298689,12108.813095391468,13367.167820963316
2018-10-24,12483.419532601663,13306.510311891943,-823.0907792902799,12112.152378740779,13370.436955080697
2018-10-25,13041.852379014432,13310.53493014218,-268.6825511277475,12115.49166209009,13373.706888712086
2018-10-26,13152.10412425847,13314.559548392415,-162.4554241339447,12118.8309454394,13376.97762205301
2018-10-27,13031.466675817324,13318.58416664265,-287.11749082532515,12122.17022878871,13380.24915529905
2018-10-28,12943.064662806177,13322.608784892886,-379.54412208670874,12125.509512138022,13383.52148864584
2018-10-29,12976.586754098542,13326.63340314312,-350.04664904457786,12128.84879548733,13386.794622289053
2018-10-30,13030.25233650218,13330.658021393356,-300.40568489117504,12132.188078836642,13390.06855642441
2018-10-31,13101.19313722243,13334.68263964359,-233.48950242116007,12135.527362185952,13393.343291247687
2018-11-01,13013.19562420404,13338.707257893826,-325.5116336897863,12138.866645535263,13396.6188269547
2018-11-02,13002.625296876957,13342.731876144062,-340.1065792671052,12142.205928884574,13399.895163741323
2018-11-03,12891.25836817219,13346.756494394296,-455.4981262221063,12145.545212233883,13403.172301803465
2018-11-04,12799.552688507749,13350.781112644532,-551.2284241367834,12148.884495583196,13406.450241337094
2018-11-05,12844.291007301135,13354.805730894768,-510.5147235936329,12152.223778932505,13409.728982538218
2018-11-06,12746.377643171872,13358.830349145002,-612.4527059731299,12155.563062281815,13413.0085256029
2018-11-07,12767.3423232946,13362.854967395238,-595.5126441006378,12158.902345631126,13416.288870727243
2018-11-08,12733.839540134097,13366.879585645473,-633.0400455113759,12162.241628980437,13419.570018107406
2018-11-09,12702.093646536096,13370.904203895709,-668.8105573596131,12165.580912329748,13422.85196793959
2018-11-10,12606.927900972256,13374.928822145943,-768.000921173687,12168.920195679058,13426.134720420048
2018-11-11,12510.558851491112,13378.953440396179,-868.3945889050665,12172.25947902837,13429.418275745078
2018-11-12,12485.844552238528,13382.978058646415,-897.1335064078867,12175.598762377678,13432.702634111027
2018-11-13,12472.29361746247,13387.002676896649,-914.7090594341789,12178.938045726989,13435.98779571429
2018-11-14,12452.4380501829,13391.027295146885,-938.589244963985,12182.2773290763,13439.273760751315
2018-11-15,12464.837081786742,13395.051913397121,-930.2148316103794,12185.61661242561,13442.560529418586
2018-11-16,12447.337502337896,13399.076531647355,-951.7390293094595,12188.955895774921,13445.848101912648
2018-11-17,12357.180669016365,13403.101149897591,-1045.9204808812265,12192.295179124232,13449.136478430086
2018-11-18,12284.681821306092,13407.125768147826,-1122.4439468417331,12195.634462473543,13452.425659167535
2018-11-19,12446.575325986574,13411.150386398062,-964.5750604114874,12198.973745822852,13455.715644321677
2018-11-20,12359.65767072428,13415.175004648296,-1055.5173339240155,12202.313029172163,13459.00643408925
2018-11-21,12388.775002052083,13419.199622898532,-1030.4246208464483,12205.652312521474,13462.298028667028
2018-11-22,12803.431909489933,13423.224241148768,-619.7923316588349,12208.991595870784,13465.590428251844
2018-11-23,12949.11953690538,13427.248859399002,-478.12932249362166,12212.330879220095,13468.883633040568
2018-11-24,12839.490493770649,13431.273477649238,-591.7829838785892,12215.670162569406,13472.177643230129
2018-11-25,12764.458583797646,13435.298095899474,-670.8395121018275,12219.009445918717,13475.4724590175
2018-11-26,12857.960025458822,13439.322714149708,-581.362688690886,12222.348729268026,13478.768080599695
2018-11-27,12908.405026060114,13443.347332399944,-534.9423063398299,12225.688012617338,13482.064508173791
2018-11-28,12992.021763559684,13447.371950650178,-455.3501870904947,12229.027295966647,13485.361741936898
2018-11-29,13021.2072238336,13451.396568900414,-430.189345066814,12232.366579315958,13488.659782086186
2018-11-30,13157.72944815489,13455.421187150649,-297.691738995758,12235.705862665269,13491.958628818868
2018-12-01,12932.821114647206,13459.445805400885,-526.6246907536788,12239.04514601458,13495.258282332203
2018-12-02,12796.779594839538,13463.47042365112,-666.6908288115828,12242.38442936389,13498.558742823501
2018-12-03,12806.925780278254,13467.495041901355,-660.5692616231008,12245.7237127132,13501.860010490122
2018-12-04,12816.446125919729,13471.51966015159,-655.0735342318621,12249.062996062512,13505.162085529473
2018-12-05,12826.098058304511,13475.544278401827,-649.4462200973157,12252.402279411821,13508.464968139007
2018-12-06,12810.6000614144,13479.568896652061,-668.9688352376616,12255.741562761132,13511.768658516228
2018-12-07,12818.620658773154,13483.593514902297,-664.9728561291431,12259.080846110443,13515.073156858685
2018-12-08,12709.697615074743,13487.618133152531,-777.9205180777881,12262.420129459753,13518.37846336398
2018-12-09,12618.119410067884,13491.642751402767,-873.5233413348833,12265.759412809064,13521.68457822976
2018-12-10,12604.883821359614,13495.667369653002,-890.7835482933879,12269.098696158375,13524.991501653722
2018-12-11,12589.032144727,13499.691987903238,-910.6598431762377,12272.437979507686,13528.29923383361
2018-12-12,12542.634156728249,13503.716606153474,-961.0824494252247,12275.777262856995,13531.607774967217
2018-12-13,12516.99484152025,13507.741224403708,-990.746382883457,12279.116546206305,13534.917125252383
2018-12-14,12689.657106227492,13511.765842653944,-822.1087364264513,12282.455829555616,13538.227284886998
2018-12-15,12607.468388319814,13515.79046090418,-908.3220725843657,12285.795112904927,13541.538254069006
2018-12-16,12516.3680080308,13519.815079154414,-1003.4470711236136,12289.134396254238,13544.850032996384
2018-12-17,12558.940599349457,13523.83969740465,-964.8990980551935,12292.473679603549,13548.162621867174
2018-12-18,12974.748962922698,13527.864315654884,-553.1153527321858,12295.81296295286,13551.476020879454
2018-12-19,12977.806107884506,13531.88893390512,-554.0828260206144,12299.152246302168,13554.790230231361
2018-12-20,13058.484002988478,13535.913552155354,-477.4295491668763,12302.49152965148,13558.105250121074
2018-12-21,13240.356734891891,13539.93817040559,-299.58143551369903,12305.83081300079,13561.421080746817
2018-12-22,13169.438461087366,13543.962788655826,-374.52432756846065,12309.1700963501,13564.737722306874
2018-12-23,13060.691806305134,13547.98740690606,-487.29560060092626,12312.509379699412,13568.055174999568
2018-12-24,13186.904295727138,13552.012025156297,-365.107729429159,12315.848663048722,13571.373439023273
2018-12-25,13092.169698003254,13556.036643406533,-463.8669454032788,12319.187946398033,13574.692514576409
2018-12-26,13092.746646873304,13560.061261656767,-467.3146147834632,12322.527229747342,13578.012401857452
2018-12-27,13159.623862035842,13564.085879907003,-404.46201787116115,12325.866513096655,13581.333101064918
2018-12-28,13263.6847853646,13568.110498157237,-304.42571279263757,12329.205796445964,13584.654612397379
2018-12-29,13152.515726437445,13572.135116407473,-419.61938997002835,12332.545079795274,13587.976936053446
2018-12-30,13079.818482063536,13576.159734657707,-496.34125259417124,12335.884363144585,13591.300072231794
2018-12-31,13228.402059670992,13580.184352907943,-351.78229323695086,12339.223646493896,13594.624021131127
2019-01-01,12993.50544647885,13584.20897115818,-590.7035246793293,12342.562929843207,13597.948782950212
2019-01-02,12983.880685680822,13588.233589408414,-604.3529037275912,12345.902213192516,13601.274357887862
2019-01-03,12976.76475347527,13592.25820765865,-615.4934541833791,12349.241496541828,13604.600746142936
2019-01-04,12975.803108403084,13596.282825908886,-620.4797175058011,12352.580779891137,13607.927947914342
2019-01-05,12869.374693258556,13600.30744415912,-730.9327509005634,12355.920063240448,13611.255963401038
2019-01-06,12759.90588646567,13604.332062409356,-844.4261759436849,12359.259346589759,13614.584792802025
2019-01-07,12892.072987523376,13608.35668065959,-716.2836931362144,12362.59862993907,13617.914436316363
2019-01-08,12872.42653914204,13612.381298909826,-739.9547597677865,12365.93791328838,13621.244894143154
2019-01-09,12837.523604950147,13616.40591716006,-778.8823122099129,12369.277196637691,13624.576166481547
2019-01-10,12801.95098870028,13620.430535410296,-818.4795467100157,12372.616479987002,13627.90825353075
2019-01-11,12782.264969961088,13624.455153660532,-842.1901836994439,12375.955763336311,13631.241155490003
2019-01-12,12673.573571067387,13628.479771910766,-954.9062008433793,12379.295046685622,13634.574872558609
2019-01-13,12580.781377844423,13632.504390161002,-1051.7230123165791,12382.634330034933,13637.909404935916
2019-01-14,12589.887127110094,13636.529008411238,-1046.6418813011442,12385.973613384243,13641.244752821316
2019-01-15,12598.85044432916,13640.553626661473,-1041.7031823323123,12389.312896733554,13644.580916414256
2019-01-16,12585.637498896796,13644.578244911709,-1058.9407460149123,12392.652180082865,13647.917895914226
2019-01-17,12575.798350815176,13648.602863161943,-1072.8045123467673,12395.991463432176,13651.255691520772
2019-01-18,12757.520634286564,13652.627481412179,-895.1068471256149,12399.330746781485,13654.59430343348
2019-01-19,12680.72330430298,13656.652099662413,-975.9287953594339,12402.670030130796,13657.933731851994
2019-01-20,12590.587826280746,13660.67671791265,-1070.0888916319036,12406.009313480106,13661.273976976001
2019-01-21,12491.495398375484,13664.701336162885,-1173.2059377874011,12409.348596829417,13664.615039005235
2019-01-22,12624.153572885774,13668.72595441312,-1044.572381527345,12412.687880178728,13667.956918139487
2019-01-23,12625.821048553287,13672.750572663355,-1046.929524110068,12416.027163528039,13671.299614578587
2019-01-24,13053.511183418756,13676.775190913591,-623.2640074948358,12419.36644687735,13674.64312852242
2019-01-25,13378.222771375202,13680.799809163826,-302.5770377886238,12422.705730226658,13677.987460170923
2019-01-26,13279.464118081603,13684.824427414062,-405.3603093324582,12426.045013575971,13681.332609724073
