Day,S(t)_1.0x (Base),S(t)_1.5x Stress,S(t)_2.0x Stress
59,0.33125683778475173,0.18916250467071571,0.10744156628375226
60,0.3251112909583145,0.18389843055514035,0.10345500901828919
61,0.3190797576147339,0.17878084676196004,0.0996163706577762
62,0.3131601225517928,0.17380567671206815,0.09592016275667382
63,0.3073503098089524,0.16896895727069303,0.09236110051504448
64,0.30164828193933213,0.16426683559043326,0.08893409522240013
65,0.2960520392951966,0.15969556604214555,0.08563424698191652
66,0.2905596193266974,0.15525150723124126,0.0824568377046111
67,0.2851690958936255,0.15093111909701415,0.07939732436346822
68,0.27987857858993187,0.14673096009268896,0.07645133249786583
69,0.27468621208077987,0.1426476844439445,0.0736146499590169
70,0.2695901754518967,0.13867803948372748,0.0708832208874824
71,0.26458868157099563,0.13481886306123406,0.06825313991414546
72,0.25967997646104574,0.13106708102299477,0.06572064657635472
73,0.25486233868516844,0.12741970476405706,0.06328211994125374
74,0.2501340787429457,0.12387382884731378,0.06093407342860845
75,0.24549353847792815,0.12042662868908227,0.0586731498257308
76,0.24093909049613516,0.11707535830908955,0.056496116487370546
77,0.23646913759534297,0.1138173481430717,0.054399860713712535
78,0.23208211220496078,0.11065000291624501,0.05238138529987053
79,0.2277764758362986,0.10757079957595472,0.0504378042505146
80,0.22355071854303354,0.10457728528185481,0.04856633865350477
81,0.2194033583916859,0.10166707545201756,0.04676431270663109
82,0.21533294094191885,0.09883785186341668,0.04502914989177924
83,0.21133803873647997,0.09608736080527078,0.04335836929105148
84,0.20741725080060527,0.0934134112837762,0.04174958203957587
85,0.2035692021507106,0.09081387327679902,0.04020048790993186
86,0.19979254331219753,0.08828667603713619,0.038708872023308895
87,0.19608594984620561,0.08582980644299393,0.037272601682695486
88,0.1924481218851438,0.08344130739436954,0.03588962332357107
89,0.1888777836768392,0.08111927625405939,0.034557959577740584
90,0.1853736831371427,0.0788618633320507,0.03327570644611386
91,0.1819345914108348,0.07666727041209051,0.03204103057638734
92,0.1785593024406776,0.07453374931925745,0.030852166641735842
93,0.1752466325444619,0.07245960052739582,0.0297074148167665
94,0.17199541999990076,0.07044317180530221,0.028605138347125948
95,0.1688045246372246,0.06848285690058671,0.0275437612092858
96,0.16567282743933417,0.0665770942601598,0.026521765857160488
97,0.1625992301493719,0.06472436578632614,0.025537691052335505
98,0.15958265488557333,0.06292319562749403,0.0245901297748038
99,0.15662204376326425,0.06117214900253753,0.023677727211223073
100,0.15371635852387036,0.05946983105787442,0.022799178817817636
101,0.15086458017080975,0.05781488575634998,0.02195322845515518
102,0.14806570861214033,0.05620599479704104,0.021138666592131553
103,0.14531876230983698,0.054641876565120255,0.020354328576595682
104,0.14262277793557535,0.053121285110943745,0.019599092970141934
105,0.13997681003290163,0.051643009157549116,0.018871879944689033
106,0.13737993068566992,0.05020587113577306,0.01817164973855303
107,0.13483122919263058,0.04880872624622006,0.017497401169806748
108,0.13232981174805594,0.04745046154733491,0.0168481702048002
109,0.12987480112829103,0.04612999506885262,0.016223028579795223
110,0.1274653363841194,0.04484627494991956,0.015621082473743546
111,0.1251005725388363,0.04359827860119922,0.015041471230310681
112,0.12277968029192336,0.04238501189029514,0.014483366127318367
113,0.12050184572822052,0.04120550834984219,0.013945969191846156
114,0.11826627003249374,0.04005882840763529,0.013428512059297949
115,0.11607216920929793,0.038944058638182386,0.012930254874802228
116,0.1139187738080371,0.03786031103508542,0.012450485235375187
117,0.11180532865312523,0.03680672230366978,0.0119885171713343
118,0.10973109257915332,0.03578245317329854,0.011543690165505932
119,0.1076953381709696,0.034786687728824026,0.011115368208824706
120,0.10569735150858181,0.03381863276064377,0.010702938890974296
121,0.1037364319167922,0.032877517132843495,0.010305812524769475
122,0.10181189171947733,0.031962591168923436,0.009923421303027457
123,0.09992305599842641,0.03107312605461902,0.00955521848672304
124,0.09806926235665389,0.030208413257339944,0.009200677623266795
125,0.09624986068610301,0.02936776396176533,0.008859291793788577
126,0.09446421293965901,0.02855050852114529,0.008530572888350149
127,0.09271169290739195,0.027755995923871873,0.008214050908050635
128,0.09099168599695082,0.026983593274894427,0.007909273293026934
129,0.0893035890180317,0.026232685291566298,0.007615804275388294
130,0.08764680997084463,0.025502673813521268,0.007333224256159877
131,0.08602076783850478,0.024792977326189326,0.0070611292053444725
132,0.08442489238327529,0.024103030497572158,0.0067991300842445744
133,0.08285862394659027,0.023432283727909432,0.006546852289218863
134,0.08132141325278776,0.022780202711877074,0.006303935116077783
135,0.07981272121648386,0.02214626801296887,0.006070031244352412
136,0.07833201875352067,0.02152997464972228,0.005844806240699237
137,0.07687878659542124,0.020930831693458905,0.005627938080730806
138,0.07545251510728719,0.02034836187721916,0.005419116688588586
139,0.07405270410907436,0.01978210121557963,0.005218043493599693
140,0.07267886270018445,0.01923159863505028,0.005024431003383623
141,0.07133050908731074,0.018696415614757066,0.004838002392798615
142,0.07000717041547773,0.018176125837123778,0.004658491108139916
143,0.06870838260221528,0.017670314848274804,0.004485640486024044
144,0.06743369017480927,0.01717857972788828,0.004319203386414125
145,0.0661826461105716,0.01670052876823674,0.004158941839261626
146,0.0649548116800735,0.016235781162159464,0.004004626704259224
147,0.0637497562932872,0.015783966699718054,0.0038560373432183622
148,0.06256705734858214,0.015344725473293587,0.0037129613046030466
149,0.06140630008452244,0.014917707590890386,0.0035751940197688253
150,0.060267077434413986,0.014502572897418095,0.0034425385104726535
151,0.05914898988354997,0.014098990703729991,0.003314805107235432
152,0.05805164532910481,0.013706639523201706,0.003191811178154542
153,0.056974658942627376,0.01332520681564051,0.003073380867778636
154,0.05591765303508524,0.01295438873832119,0.0029593448456713247
155,0.05488025692441269,0.012593889903950158,0.002849540064304266
156,0.053862106805516,0.01224342314536503,0.0027438095259334923
157,0.052862845622690384,0.011902709286782198,0.002642002058125653
158,0.05188212294440391,0.011571476921410221,0.0025439720976132285
159,0.05091959484040447,0.011249462195251844,0.0024495794821696743
160,0.0499749237611066,0.010936408596922447,0.0023586892502069114
161,0.04904777841921609,0.0106320667533175,0.002271171447808642
162,0.04813783367355057,0.01033619423096623,0.002186900942923578
163,0.047244770415015555,0.010048555342913316,0.0021057572464529277
164,0.04636827545469591,0.0097689209609747,0.002027624339976322
165,0.0455080414140234,0.009497068333218023,0.0019523905098698749
166,0.04466376661698191,0.009232780906522287,0.001879948187579196
167,0.0438351549843125,0.008975848154075356,0.0018101937958189807
168,0.043021915929681194,0.008726065407671926,0.001743027600479276
169,0.04222376425777305,0.00848323369467836,0.001678353568026678
170,0.04144042006427687,0.008247159579534511,0.0016160792281965776
171,0.040671608637725336,0.008017655009666296,0.0015561155417801288
172,0.03991706036315632,0.007794537165686239,0.0014983767733169058
173,0.039176510627561424,0.00757762831576271,0.0014427803685112272
174,0.03844969972708866,0.0073667556740418015,0.0013892468361968743
175,0.03773637277596677,0.007161751263009096,0.001337699634681442
176,0.03703627961711916,0.0069624517796816705,0.0012880650623078164
177,0.03634917473443617,0.006768698465523752,0.0012402721520763048
178,0.03567481716667486,0.006580336979982403,0.0011942525701767524
179,0.03501297042295617,0.006397217277542497,0.001149940518285565
180,0.03436340239982978,0.0062191934882030436,0.001107272639487944
181,0.03372588529987761,0.006046123801279656,0.0010661879276908238
182,0.0331001955518274,0.005877870352440608,0.0010266276403969885
183,0.03248611373214836,0.0057142991138864774,0.0009885352147156556
184,0.03188342448810138,0.00555527978758591,0.0009518561864894378
185,0.03129191646221687,0.005400685701482454,0.0009165381124220525
186,0.03071138221817365,0.00525039370858978,0.0008825304950954378
187,0.030141618168053004,0.00510428408889491,0.0008497847107690649
188,0.029582424500942266,0.004962240453991325,0.0008182539398582154
189,0.029033605112863042,0.004824149654365956,0.0007878930999918214
190,0.028494967537999367,0.004689901689266237,0.0007586587815541571
191,0.027966322881201745,0.0045593896190753965,0.0007305091856182176
192,0.0274474857517434,0.004432509480126204,0.0007034040641820437
193,0.026938274198305474,0.004309160201885298,0.0006773046626225446
194,0.02643850964516841,0.0041892435264421456,0.0006521736642845369
195,0.025948016829587126,0.0040726639302384815,0.0006279751371257759
196,0.025466623740328,0.003959328547975884,0.0006046744823416924
197,0.024994161557346163,0.0038491470986408826,0.0005822383848963787
198,0.024530464592581864,0.003742031813588653,0.0005606347658890936
199,0.024075370231855242,0.003637897366628028,0.0005398327366881813
200,0.023628718877839055,0.0035366608060521253,0.0005198025547668245
201,0.023190353894089376,0.0034382414885604433,0.0005005155811774854
202,0.022760121550114684,0.0033425610150197996,0.00048194423960423505
203,0.022337870967464,0.003249543168012929,0.00046406197693442055
204,0.02192345406681525,0.0031591138511250045,0.00044684322529329855
205,0.021516725516045204,0.0030712010299197077,0.0004302633654873517
206,0.0211175426792629,0.002985734674557838,0.0004142986918040196
207,0.020725765566788536,0.0029026467040127483,0.0003989263781175155
208,0.020341256786060437,0.0028218709318381737,0.000384124445252267
209,0.019963881493452747,0.0027433430134452454,0.0003698717295573174
210,0.019593507346987036,0.002667000394846702,0.0003561478526467562
211,0.019230004459921214,0.002592782262827459,0.00034293319226291264
212,0.01887324535519947,0.002520629496501851,0.0003302088542206544
213,0.01852310492074726,0.002450484620218949,0.00031795664539267625
214,0.018179460365595673,0.0023822917577784515,0.0003061590476971545
215,0.01784219117681979,0.0023159965879206612,0.0002947991930505742
216,0.017511179077275923,0.002251546301055109,0.0002838608392499172
217,0.017186307984122955,0.0021888895571933404,0.000273328346749728
218,0.016867463968113144,0.0021279764450523667,0.00026318665630085264
219,0.016554535213638224,0.002068758442296198,0.00025342126741887983
220,0.01624741197951671,0.0020111883768837826,0.00024401821765149777
221,0.0159459865605087,0.0019552203894925746,0.00023496406261512394
222,0.015650153249544645,0.0019008098969877857,0.0002262458567722639
223,0.015359808300654889,0.001847913556908229,0.00021785113492211544
224,0.015074849892586914,0.0017964892329404606,0.00020976789437795304
225,0.014795178093097586,0.001746495961353717,0.00020198457780581014
226,0.014520694823907858,0.0016978939183689146,0.00019449005669992214
227,0.01425130382630763,0.0016506443884357115,0.00018727361547130379
228,0.013986910627398727,0.001604709733392368,0.00018032493612671045
229,0.013727422506964133,0.0015600533624838349,0.0001736340835160778
230,0.01347274846495189,0.0015166397032141878,0.00016719149112734676
231,0.013222799189562219,0.0014744341730101903,0.00016098794740836318
232,0.012977487025926717,0.0014334031516734112,0.00015501458259629554
233,0.012736725945368621,0.0013935139545989538,0.0001492628560357396
234,0.012500431515233345,0.0013547348067394624,0.00014372454396737735
235,0.01226852086927875,0.001317034817293667,0.00013839172776973076
236,0.012040912678614719,0.001280383955099303,0.00013325678263719838
237,0.011817527123181891,0.0012447530247108047,0.00012831236667818705
238,0.011598285863759503,0.0012101136431427158,0.00012355141041775096
239,0.011383112014492562,0.0011764382172602928,0.00011896710668972925
240,0.0111719301159287,0.0011436999217992884,0.00011455290090393011
241,0.010964666108555251,0.0011118726779974079,0.00011030248167444523
242,0.010761247306827265,0.0010809311328204175,0.0001062097717956954
243,0.01056160237367738,0.0010508506387663524,0.00010226891955330459
244,0.010365661295498577,0.0010216072342317424,9.847429035737914e-05
245,0.01017335535759106,0.0009931776244242105,9.48204586862292e-05
246,0.009984617120064659,0.0009655391628062434,9.130220032901374e-05
247,0.009799380394188298,0.0009386698330553485,8.791448491621788e-05
248,0.009617580219178211,0.0009125482315262318,8.465246872728232e-05
249,0.009439152839416824,0.000887153550201022,8.15114877651017e-05
250,0.009264035682094237,0.0008624655601139625,7.848705108748961e-05
251,0.009092167335264549,0.0008384645952373646,7.557483438607578e-05
252,0.00892348752630924,0.0008151315368159899,7.27706738034546e-05
253,0.008757937100800146,0.0007924477981373779,7.007055997974467e-05
254,0.00859545800175455,0.0007703953097259921,6.747063232004747e-05
255,0.00843599324927514,0.0007489565049493863,6.496717347460853e-05
256,0.008279486920567696,0.0007281143060249278,6.255660402378913e-05
257,0.008125884130329487,0.0007078521104159303,6.023547736024899e-05
258,0.007975131011501513,0.0006881537776063587,5.8000474761022623e-05
259,0.007827174696377833,0.0006690036162435723,5.5848400642443535e-05
260,0.00768196329806535,0.0006503863716388634,5.377617799113158e-05
261,0.0075394458922875725,0.000632287213615835,5.1780843964511004e-05
262,0.007399572499525938,0.000614691724696938,4.985954565456866e-05
263,0.007262294067492474,0.0005975858886187564,4.8009536008795584e-05
264,0.007127562453927615,0.0005809560791668936,4.622816990247963e-05
265,0.006995330409717161,0.0005647890493215648,4.451290035673343e-05
266,0.006865551562322464,0.0005490719207052491,4.2861274896850266e-05
267,0.006738180399518004,0.0005337921733239954,4.127093204578101e-05
268,0.006613172253430684,0.0005189376355942115,3.973959794771861e-05
269,0.006490483284875226,0.0005044964746469899,3.826508311696249e-05
270,0.006370070467980174,0.000490457186902248,3.684527930741449e-05
271,0.0062518915750991305,0.0004768085889051751,3.547815649823033e-05
272,0.006135905162001912,0.00046353980841768393,3.416175999131674e-05
273,0.00602207055334045,0.00045064027575777386,3.2894207616524295e-05
274,0.005910347828384321,0.00043809971537990376,3.167368704053995e-05
275,0.005800697807020929,0.00042590813768966974,3.0498453175631527e-05
276,0.005693082036015401,0.00041405583108626603,2.9366825684539322e-05
277,0.0055874627755254005,0.00040253335422639133,2.8277186577947184e-05
278,0.005483802985866118,0.0003913315285034371,2.7227977901098082e-05
279,0.0053820663145208,0.00038044143073596764,2.6217699506246485e-05
280,0.0052822170833922615,0.0003698543860596677,2.5244906907762556e-05
281,0.005184220276290916,0.0003595619610170947,2.4308209216821512e-05
282,0.00508804152665492,0.0003495559568397318,2.3406267152725122e-05
283,0.004993647105498145,0.0003398284029169903,2.2537791128011986e-05
284,0.00490100390958174,0.0003303715504469586,2.1701539404618666e-05
285,0.00481007944980513,0.0003211778662638396,2.0896316318455422e-05
286,0.004720841839812398,0.00031224002683716094,2.0120970569858018e-05
287,0.0046332597848100406,0.00030355091243797677,1.9374393577471355e-05
288,0.004547302570592169,0.0002951036014674142,1.865551789321125e-05
289,0.004462940052769331,0.0002868913649430467,1.7963315676038207e-05
290,0.004380142646197158,0.000278907661138703,1.7296797222360875e-05
291,0.004298881314601127,0.0002711461303734403,1.6655009550968078e-05
292,0.0042191275603938126,0.0002636005899455321,1.603703504046609e-05
293,0.004140853414681051,0.0002562650292074347,1.544199011727304e-05
294,0.004064031427453512,0.00024913360477780847,1.4869023992294526e-05
295,0.003988634657960236,0.00024220063588678136,1.4317317444474116e-05
296,0.0039146366652607675,0.00023546059985074508,1.378608164947956e-05
297,0.0038420114989525605,0.0002289081276730808,1.3274557051849869e-05
298,0.003770733690070421,0.00022253799976730863,1.2782012278990774e-05
299,0.0037007782421547763,0.00021634514179925507,1.2307743095465712e-05
300,0.003632120622485652,0.00021032462064492588,1.1851071396087276e-05
301,0.0035647367534792757,0.00020447164046086424,1.1411344236369408e-05
302,0.0034986030042442966,0.00019878153886386472,1.0987932898954103e-05
303,0.0034336961822946516,0.00019324978321699893,1.0580231994677818e-05
304,0.0033699935254161767,0.00018787196701899506,1.0187658596992286e-05
305,0.003307472693684114,0.00018264380639409494,9.809651408502159e-06
306,0.0032461117616287096,0.00017756113667959228,9.445669958427763e-06
307,0.0031858892105461538,0.00017261990910833418,9.09519382984557e-06
308,0.0031267839209521775,0.00016781618758354285,8.757721915601437e-06
309,0.003068775165175643,0.00016314614554338886,8.432771701832764e-06
310,0.003011842600089547,0.00015860606291281774,8.119878578075161e-06
311,0.0029559662599768755,0.00015419232314020236,7.818595172967182e-06
312,0.002901126549528813,0.00014990141031646012,7.528490714603376e-06
313,0.0028473042369728534,0.00014572990637434045,7.249150414621058e-06
314,0.002794480447328396,0.0001416744883656512,6.980174875140185e-06
315,0.002742636655787467,0.00013773192581425532,6.721179517708384e-06
316,0.002691754681218243,0.0001338990781427294,6.47179403343465e-06
317,0.0026418166797891,0.0001301728921706335,6.231661853525512e-06
318,0.002592805138710945,0.00012655039968240044,6.00043963946665e-06
319,0.0025447028700956503,0.00012302871506290634,5.777796792121023e-06
320,0.002497493004928417,0.00011960503299883922,5.563414979041642e-06
321,0.0024511589871519736,0.00011627662624403483,5.3569876793231105e-06
322,0.0024056845678605194,0.0001130408434469993,5.158219745341202e-06
323,0.002361053799601387,0.0001098951070388882,4.966826980753827e-06
324,0.0023172510307824185,0.0001068369111802596,4.782535734160035e-06
325,0.002274260900183101,0.00010386381976496552,4.605082507836065e-06
326,0.002232068331567529,0.00010097346447959178,4.434213580989016e-06
327,0.0021906585283973093,9.816354291690021e-05,4.269684646989475e-06
328,0.0021500169686425553,9.543181674177083e-05,4.111260464064416e-06
329,0.002110129399689146,9.277610990818259e-05,3.95871451895094e-06
330,0.0020709818333404686,9.019430692581255e-05,3.81182870302995e-06
331,0.0020325605409118883,8.76843511748728e-05,3.6703930004766937e-06
332,0.0019948520484162273,8.524424326784251e-05,3.534205187982304e-06
333,0.0019578431318385647,8.287203945679027e-05,3.403070545616998e-06
334,0.001921520812498697,8.056585008501797e-05,3.2768015784215295e-06
335,0.0018858723524996378,7.832383808179288e-05,3.1552177483288304e-06
336,0.0018508852502605564,7.614421749896862e-05,3.038145216032542e-06
337,0.0018165472361325898,7.402525208832974e-05,2.9254165924333717e-06
338,0.0017828462680959931,7.196525391852625e-05,2.816870699307881e-06
339,0.0017497705275371148,6.996258203049659e-05,2.712352338857526e-06
340,0.0017173084151037208,6.801564113030787e-05,2.611712071808446e-06
341,0.0016854485466372094,6.612288031837226e-05,2.51480600374473e-06
342,0.0016541797491802942,6.428279185402704e-05,2.4214955793696636e-06
343,0.0016234910570587524,6.24939099544944e-05,2.331647384400798e-06
344,0.0015933717080358657,6.0754809627264063e-05,2.245132954815582e-06
345,0.0015638111395382046,5.9064105534968855e-05,2.161828593174829e-06
346,0.0015347989849514333,5.7420450891848797e-05,2.0816151917613927e-06
347,0.0015063250699848345,5.582253639092476e-05,2.004378062281183e-06
348,0.0014783794091032818,5.426908916102708e-05,1.9300067718830253e-06
349,0.0014509522020254054,5.27588717528483e-05,1.8583949852629082e-06
350,0.0014240338302867258,5.1290681153212385e-05,1.7894403126268638e-06
351,0.0013976148538665484,4.9863347826775134e-05,1.7230441632950951e-06
352,0.0013716860078774361,4.847573478439246e-05,1.659111604738039e-06
353,0.0013462381993161012,4.712673667741444e-05,1.597551226842815e-06
354,0.0013212625038745728,4.5815278917183594e-05,1.5382750112159884e-06
355,0.0012967501628105276,4.454031681903609e-05,1.4811982053357787e-06
356,0.0012726925798756793,4.330083477012393e-05,1.4262392013737787e-06
357,0.0012490813183011558,4.2095845420395246e-05,1.3733194195129226e-06
358,0.0012259080978388034,4.092438889608824e-05,1.3223631955948736e-06
359,0.0012031647918573812,3.97855320351123e-05,1.2732976729361916e-06
360,0.001180843424492627,3.8678367643707135e-05,1.2260526981585982e-06
361,0.001158936167850198,3.7602013773787866e-05,1.1805607208843996e-06
362,0.0011374353392605008,3.6555613020400357e-05,1.1367566971536533e-06
363,0.0011163333985844501,3.55383318387272e-05,1.0945779964249853e-06
364,0.0010956229455692144,3.454935988010028e-05,1.0539643120270885e-06
365,0.0010752967172530162,3.3587909346490965e-05,1.014857574932864e-06
366,0.001055347585418078,3.265321436296378e-05,9.772018707329274e-07
367,0.0010357685540908254,3.1744530367593627e-05,9.409433596897616e-07
368,0.0010165527570884627,3.086113351836056e-05,9.060301997582155e-07
369,0.000997693455611068,3.0002320116549715e-05,8.724124724622826e-07
370,0.000979184035878359,2.9167406046197032e-05,8.40042111522179e-07
371,0.0009610180068103025,2.8355726229134262e-05,8.088728341296721e-07
372,0.0009431889977507529,2.7566634095199142e-05,7.788600747733987e-07
373,0.000925690756233323,2.6799501067188753e-05,7.499609215195564e-07
374,0.0009085171457887029,2.6053716060145744e-05,7.221340546568634e-07
375,0.0008916621437926577,2.5328684994578575e-05,6.953396876180614e-07
376,0.0008751198393539492,2.4623830323228032e-05,6.695395100934919e-07
377,0.0008588844312414423,2.3938590571003017e-05,6.446966332554106e-07
378,0.000842950225849667,2.3272419887719175e-05,6.207755370147222e-07
379,0.0008273116352021249,2.262478761328403e-05,5.977420192347229e-07
380,0.0008119631749916377,2.1995177854982304e-05,5.755631468292382e-07
381,0.0007968994626570528,2.1383089076524648e-05,5.542072086752365e-07
382,0.0007821152154956284,2.078803369853249e-05,5.336436702725914e-07
383,0.0007676052488104404,2.0209537710140695e-05,5.138431300861692e-07
384,0.000753364474092157,1.9647140291408665e-05,4.947772775078166e-07
385,0.0007393878972345464,1.9100393446239127e-05,4.764188523781459e-07
386,0.0007256706167830904,1.8568861645512138e-05,4.5874160601023903e-07
387,0.0007122078222160906,1.805212148015011e-05,4.41720263659547e-07
388,0.0006989947922576631,1.7549761323837422e-05,4.2533048838631985e-07
389,0.0006860268932220314,1.7061381005125983e-05,4.095488462589018e-07
390,0.0006732995773885366,1.6586591488665552e-05,3.9435277284813703e-07
391,0.000660808381406794,1.6125014565304884e-05,3.797205409649819e-07
392,0.0006485489247314378,1.5676282550816827e-05,3.656312295951937e-07
393,0.0006365169080859052,1.5240037993007394e-05,3.5206469398668085e-07
394,0.0006247081119547207,1.4815933386975527e-05,3.390015368467436e-07
395,0.0006131183951037508,1.4403630898296644e-05,3.264230806080252e-07
396,0.0006017436931279124,1.4002802093909582e-05,3.143113407235188e-07
397,0.0005905800170258244,1.3613127680492464e-05,3.026489999524473e-07
398,0.0005796234518009015,1.323429725011914e-05,2.9141938360025136e-07
399,0.0005688701550884024,1.2866009032993585e-05,2.8060643567728316e-07
400,0.0005583163558079477,1.2507969657065268e-05,2.7019469594211753e-07
401,0.000547958352841038,1.2159893914334038e-05,2.601692777966588e-07
402,0.0005377925137331062,1.1821504533658334e-05,2.5051584700143595e-07
403,0.0005278152734196496,1.1492531959885781e-05,2.4122060118065497e-07
404,0.0005180231329759948,1.1172714139130192e-05,2.322702500877043e-07
405,0.0005084126583902585,1.0861796310023951e-05,2.2365199660289736e-07
406,0.0004989804793590711,1.0559530800779503e-05,2.1535351843628265e-07
407,0.0004897232881056429,1.0265676831898271e-05,2.0736295050936078e-07
408,0.00048063783821975805,9.980000324369857e-06,1.9966886799051756e-07
409,0.00047172094351928865,9.702273713208728e-06,1.9226026995991756e-07
410,0.0004629694769328307,9.432275766179872e-06,1.8512656368050242e-07
411,0.0004543803694030696,9.169791407569015e-06,1.782575494526046e-07
412,0.00044595060881049,8.914611546856998e-06,1.7164340603052205e-07
413,0.0004376772389170543,8.666532912161885e-06,1.6527467658020237e-07
414,0.00042955735832947737,8.425357888316072e-06,1.5914225515795897e-07
415,0.0004215881194817351,8.190894359449458e-06,1.5323737369088675e-07
416,0.00041376672763644983,7.962955555953243e-06,1.4755158944036186e-07
417,0.0004060904399048021,7.741359905702477e-06,1.4207677293070106e-07
418,0.0003985565642846251,7.52593088941884e-06,1.3680509632572135e-07
419,0.0003911624587163449,7.31649690005841e-06,1.3172902223658035e-07
420,0.0003839055301564349,7.112891106112464e-06,1.2684129294489558e-07
421,0.00037678323366805973,6.914951318712359e-06,1.2213492002573353e-07
422,0.0003697930715285898,6.7225198624326795e-06,1.1760317435563182e-07
423,0.00036293259235367317,6.535443449689707e-06,1.1323957649136777e-07
424,0.00035619939023755844,6.353573058635173e-06,1.0903788740571739e-07
425,0.0003495911039093657,6.176763814448018e-06,1.0499209956695853e-07
426,0.0003431054159050114,6.0048748739296065e-06,1.0109642834936407e-07
427,0.00033674005175449504,5.837769313310461e-06,9.734530376240361e-08
428,0.000330492779184264,5.675314019179143e-06,9.373336248682853e-08
429,0.00032436140733437614,5.517379582446408e-06,9.02554402062534e-08
430,0.0003183437859901858,5.3638401952601454e-06,8.690656422326971e-08
431,0.0003124378048282837,5.214573550789018e-06,8.368194634953436e-08
432,0.000306641392676426,5.0694607457949435e-06,8.057697605966734e-08
433,0.000300952516787194,4.92838618591682e-06,7.758721389917018e-08
434,0.00029536918212512837,4.791237493590057e-06,7.470838513693954e-08
435,0.00028988943066708916,4.657905418528533e-06,7.193637365330093e-08
436,0.0002845113407155952,4.528283750697709e-06,6.926721605482313e-08
437,0.000279233026224903,4.4022692357095354e-06,6.669709600749918e-08
438,0.000274052636139588,4.279761492571791e-06,6.422233878019139e-08
439,0.0002689683537453969,4.160662933726313e-06,6.183940599053863e-08
440,0.00026397839603214317,4.044878687312424e-06,5.9544890545813744e-08
441,0.00025908101306842154,3.932316521593648e-06,5.7335511771497465e-08
442,0.00025427448738792404,3.822886771487494e-06,5.5208110720603886e-08
443,0.00024955713338714044,3.7165022671397987e-06,5.3159645657050574e-08
444,0.0002449272967342328,3.6130782644867163e-06,5.1187187706615747e-08
445,0.00024038335378887693,3.5125323777490637e-06,4.928791666926406e-08
446,0.00023592371103286683,3.414784513805223e-06,4.745911698685375e-08
447,0.00023154680451128293,3.3197568083903424e-06,4.569817386045951e-08
448,0.00022725109928402768,3.2273735640710043e-06,4.400256951176007e-08
449,0.0002230350888875364,3.137561189945951e-06,4.2369879583144616e-08
450,0.0002188972948064747,3.050248143024844e-06,4.079776967139136e-08
451,0.00021483626595523704,2.9653648712383468e-06,3.9283991989961846e-08
452,0.00021085057816906444,2.8828437580341463e-06,3.782638215513893e-08
453,0.00020693883370460344,2.802619068514771e-06,3.6422856091413286e-08
454,0.0002030996607497305,2.724626897074304e-06,3.507140705169375e-08
455,0.00019933171294247033,2.648805116492279e-06,3.377010274808099e-08
456,0.00019563366889883944,2.575093328444205e-06,3.25170825891022e-08
457,0.0001920042317494491,2.503432815389302e-06,3.131055501945664e-08
458,0.00018844212868470545,2.4337664937971196e-06,3.0148794958468286e-08
459,0.00018494611050844705,2.3660388686757792e-06,2.903014133358331e-08
460,0.0001815149511998635,2.30019598936562e-06,2.7952994705385676e-08
461,0.00017814744748354146,2.2361854065630313e-06,2.691581498073512e-08
462,0.00017484241840748724,2.1739561305402437e-06,2.591711921075791e-08
463,0.000171598704928978,2.1134585905277863e-06,2.49554794705418e-08
464,0.00016841516950809627,2.054644595227268e-06,2.4029520817503734e-08
465,0.0001652906957088055,1.997467294423019e-06,2.3137919325511128e-08
466,0.0001622241878074262,1.9418811416620148e-06,2.2279400191945927e-08
467,0.00015921457040837613,1.8878418579723575e-06,2.1452735915004974e-08
468,0.00015626078806703903,1.8353063965914083e-06,2.065674453863059e-08
469,0.00015336180491963008,1.7842329086754789e-06,1.9890287962561985e-08
470,0.0001505166043199282,1.7345807099637624e-06,1.9152270315091265e-08
471,0.00014772418848274776,1.686310248369953e-06,1.844163638619734e-08
472,0.00014498357813402468,1.6393830724757339e-06,1.775737011881753e-08
473,0.00014229381216739414,1.5937618009010404e-06,1.7098493156099666e-08
474,0.00013965394730713966,1.549410092526697e-06,1.6464063442557524e-08
475,0.00013706305777739502,1.5062926175457068e-06,1.5853173877129638e-08
476,0.0001345202349774835,1.4643750293201364e-06,1.5264951016215538e-08
477,0.00013202458716328003,1.423623937021175e-06,1.4698553824835103e-08
478,0.0001295752391344849,1.384006879030576e-06,1.4153172474125423e-08
479,0.00012717133192769928,1.3454922970822911e-06,1.3628027183455835e-08
480,0.00012481202251519468,1.3080495111236983e-06,1.3122367105505631e-08
481,0.00012249648350927116,1.2716486948764007e-06,1.263546925271029e-08
482,0.00012022390287210014,1.2362608520771276e-06,1.2166637463541326e-08
483,0.00011799348363095037,1.2018577933798096e-06,1.1715201407141701e-08
484,0.00011580444359869706,1.168412113900431e-06,1.1280515624893692e-08
485,0.00011365601509951614,1.1358971713867726e-06,1.086195860754881e-08
486,0.00011154744469966767,1.1042870649956508e-06,1.0458931906600287e-08
487,0.00010947799294327351,1.073556614660753e-06,1.0070859278627565e-08
488,0.00010744693409299722,1.0436813410346301e-06,9.697185861389415e-09
489,0.00010545355587553471,1.0146374459888699e-06,9.337377380487606e-09
490,0.0001034971592318267,9.864017936569183e-07,8.990919385466897e-09
491,0.00010157705807190522,9.589518920044459e-07,8.65731651425907e-09
